word,indicativeness
3star,7.092202026839532e-06
short-grain,7.092202026839532e-06
made-up,7.092202026839532e-06
grittier,7.092202026839532e-06
conditioned,7.092202026839532e-06
quaint,6.936913559269597e-06
high,6.865793296534974e-06
faster,6.841904410701102e-06
wooden,6.622059860586415e-06
pre-made,6.622059860586415e-06
slower,6.622059860586415e-06
fastest,6.622059860586415e-06
sweeter,6.622059860586415e-06
inedible,6.373377097883629e-06
kinda,6.373377097883629e-06
bitter,6.373377097883629e-06
outdated,6.243772066220622e-06
dependable,6.243772066220622e-06
longest,6.243772066220622e-06
communal,6.242244656269807e-06
laden,6.242244656269807e-06
eyed,6.242244656269807e-06
keen,6.242244656269807e-06
pre-packaged,6.242244656269807e-06
minus,6.242244656269807e-06
mani/pedi,6.242244656269807e-06
faux,6.242244656269807e-06
unseasoned,6.242244656269807e-06
historic,6.242244656269807e-06
sautéed,6.242244656269807e-06
suspicious,6.242244656269807e-06
sassy,6.242244656269807e-06
mature,6.242244656269807e-06
cooked,6.242244656269807e-06
pristine,6.242244656269807e-06
hygienic,6.242244656269807e-06
alot,6.242244656269807e-06
bready,6.242244656269807e-06
discounted,6.242244656269807e-06
tart,6.242244656269807e-06
younger,6.184661546692055e-06
drunk,6.1558988677800005e-06
extra,5.886044225291802e-06
dumb,5.8403273168441295e-06
potential,5.8403273168441295e-06
cleanest,5.8403273168441295e-06
pretentious,5.8403273168441295e-06
male,5.6645347729878616e-06
steady,5.375797145267174e-06
suitable,5.375797145267174e-06
luxury,5.375797145267174e-06
malaysian,5.375797145267174e-06
offensive,5.375797145267174e-06
scrambled,5.375797145267174e-06
chatty,5.375797145267174e-06
thirsty,5.375797145267174e-06
faithful,5.127848537606927e-06
aforementioned,5.127848537606927e-06
margarita,5.127848537606927e-06
yay,5.127848537606927e-06
indecisive,5.127848537606927e-06
weary,5.127848537606927e-06
plus,5.127848537606927e-06
unappealing,5.127848537606927e-06
innovative,5.127848537606927e-06
stinky,5.127848537606927e-06
optional,5.127848537606927e-06
challenging,5.127848537606927e-06
dear,5.127848537606927e-06
mock,5.127848537606927e-06
subtle,5.098701678306906e-06
sanitary,4.982447689942252e-06
shredded,4.933539921137823e-06
latest,4.933539921137823e-06
familiar,4.925199939348592e-06
reliable,4.919276501018313e-06
frequent,4.61753714378762e-06
over-easy,4.586729691123203e-06
straight-up,4.586729691123203e-06
infused,4.586729691123203e-06
truthful,4.586729691123203e-06
uninspired,4.586729691123203e-06
priciest,4.586729691123203e-06
damned,4.586729691123203e-06
unresponsive,4.586729691123203e-06
firm,4.586729691123203e-06
dizzy,4.586729691123203e-06
underdone,4.586729691123203e-06
jelly-like,4.586729691123203e-06
creamier,4.586729691123203e-06
sleazy,4.586729691123203e-06
overprice,4.586729691123203e-06
in-your-face,4.586729691123203e-06
entitled,4.586729691123203e-06
right-handed,4.586729691123203e-06
2pm,4.586729691123203e-06
unkind,4.586729691123203e-06
co-op,4.586729691123203e-06
chetinad,4.586729691123203e-06
slick,4.586729691123203e-06
four-legged,4.586729691123203e-06
arab,4.586729691123203e-06
gay,4.586729691123203e-06
metallic,4.586729691123203e-06
poppin,4.586729691123203e-06
cheep,4.586729691123203e-06
starchy,4.586729691123203e-06
one-off,4.586729691123203e-06
self-care,4.586729691123203e-06
brash,4.586729691123203e-06
neutral,4.586729691123203e-06
sporadic,4.586729691123203e-06
half-price,4.586729691123203e-06
vinegary,4.586729691123203e-06
listed,4.586729691123203e-06
platinum,4.586729691123203e-06
restful,4.586729691123203e-06
leathery,4.586729691123203e-06
simplest,4.586729691123203e-06
graceful,4.586729691123203e-06
compatible,4.586729691123203e-06
dour,4.586729691123203e-06
forgetful,4.586729691123203e-06
nauseated,4.586729691123203e-06
tho,4.586729691123203e-06
refurbished,4.586729691123203e-06
griddled,4.586729691123203e-06
wrinkled,4.586729691123203e-06
butterfish,4.586729691123203e-06
brittle,4.586729691123203e-06
inpatient,4.586729691123203e-06
20-minute,4.586729691123203e-06
gastronomic,4.586729691123203e-06
teenaged,4.586729691123203e-06
under-staffed,4.586729691123203e-06
outgoing,4.586729691123203e-06
ocd,4.586729691123203e-06
slush,4.586729691123203e-06
picked,4.586729691123203e-06
buttered,4.586729691123203e-06
vertical,4.586729691123203e-06
strangest,4.586729691123203e-06
well-kept,4.586729691123203e-06
badass,4.586729691123203e-06
over-dressed,4.586729691123203e-06
infinite,4.586729691123203e-06
-too,4.586729691123203e-06
choppy,4.586729691123203e-06
manly,4.586729691123203e-06
rad,4.586729691123203e-06
pre-op,4.586729691123203e-06
strenuous,4.586729691123203e-06
superfluous,4.586729691123203e-06
neater,4.586729691123203e-06
ick,4.586729691123203e-06
editable,4.586729691123203e-06
all,4.586729691123203e-06
solo,4.586729691123203e-06
cookie-cutter,4.586729691123203e-06
all-time,4.586729691123203e-06
hit-or-miss,4.586729691123203e-06
supreme,4.586729691123203e-06
benedict,4.586729691123203e-06
prominent,4.586729691123203e-06
full-service,4.586729691123203e-06
audible,4.586729691123203e-06
anal,4.586729691123203e-06
big!,4.586729691123203e-06
nationwide,4.586729691123203e-06
austere,4.586729691123203e-06
hong,4.586729691123203e-06
prefect,4.586729691123203e-06
cactus,4.586729691123203e-06
southeast,4.586729691123203e-06
forgotten,4.586729691123203e-06
over-fried,4.586729691123203e-06
sloooow,4.586729691123203e-06
dissappointed,4.586729691123203e-06
big.,4.586729691123203e-06
thrilling,4.586729691123203e-06
vain,4.586729691123203e-06
spur-of-the-moment,4.586729691123203e-06
bearded,4.586729691123203e-06
telepathic,4.586729691123203e-06
bad.,4.586729691123203e-06
classier,4.586729691123203e-06
heavy-handed,4.586729691123203e-06
distracting,4.586729691123203e-06
specialty,4.586729691123203e-06
denser,4.586729691123203e-06
soft-shell,4.586729691123203e-06
finicky,4.586729691123203e-06
all-day,4.586729691123203e-06
cobb,4.586729691123203e-06
disheartening,4.586729691123203e-06
faded,4.586729691123203e-06
subdued,4.586729691123203e-06
half-off,4.586729691123203e-06
old-timey,4.586729691123203e-06
vital,4.586729691123203e-06
japenese,4.586729691123203e-06
quebec,4.586729691123203e-06
flavourable,4.586729691123203e-06
subway,4.586729691123203e-06
gravel,4.586729691123203e-06
belligerent,4.586729691123203e-06
non-alcoholic,4.586729691123203e-06
lofty,4.586729691123203e-06
kbbq,4.586729691123203e-06
donair,4.586729691123203e-06
counterproductive,4.586729691123203e-06
6-person,4.586729691123203e-06
midwest,4.586729691123203e-06
al,4.586729691123203e-06
aight,4.586729691123203e-06
18th,4.586729691123203e-06
julienned,4.586729691123203e-06
makin,4.586729691123203e-06
-at,4.586729691123203e-06
lacked,4.586729691123203e-06
philanthropic,4.586729691123203e-06
leery,4.586729691123203e-06
lyrical,4.586729691123203e-06
gamey,4.586729691123203e-06
calmer,4.586729691123203e-06
crave,4.586729691123203e-06
accomodating,4.586729691123203e-06
shoestring,4.586729691123203e-06
no-nonsense,4.586729691123203e-06
kabab,4.586729691123203e-06
bazillion,4.586729691123203e-06
quicker,4.5721778882263e-06
portuguese,4.5721778882263e-06
western,4.5721778882263e-06
clueless,4.5721778882263e-06
complicated,4.5721778882263e-06
standout,4.5721778882263e-06
distinct,4.5721778882263e-06
notorious,4.5721778882263e-06
nasty,4.432595286967203e-06
pricy,4.3932676232606514e-06
gluten-free,4.3932676232606514e-06
bold,4.3932676232606514e-06
awkward,4.392914786570102e-06
social,4.3251693445864054e-06
individual,4.309549946930018e-06
3rd,4.304864161471715e-06
smoked,4.304864161471715e-06
comparable,4.304864161471715e-06
lucky,4.1727755262145344e-06
bizarre,4.162514710813747e-06
swanky,4.162514710813747e-06
mini,4.162514710813747e-06
iconic,4.162514710813747e-06
fav,4.162514710813747e-06
home-made,4.162514710813747e-06
staple,4.162514710813747e-06
official,4.162514710813747e-06
essential,4.162514710813747e-06
farther,4.162514710813747e-06
afghani,4.162514710813747e-06
hopeful,4.162514710813747e-06
akin,4.162514710813747e-06
walnut,4.162514710813747e-06
optimal,4.162514710813747e-06
grungy,4.162514710813747e-06
impatient,4.162514710813747e-06
downtown,4.162514710813747e-06
concerned,4.162514710813747e-06
unfair,4.162514710813747e-06
customizable,4.162514710813747e-06
middle,4.015486231062751e-06
international,3.8240262587301774e-06
bottled,3.8240262587301774e-06
skinny,3.8240262587301774e-06
shiny,3.8240262587301774e-06
natural,3.823669555206918e-06
dense,3.7206565790310043e-06
saucy,3.7206565790310043e-06
canadian,3.7206565790310043e-06
unable,3.7141712398929022e-06
edible,3.6938999545114435e-06
accurate,3.6909582168726124e-06
healthy,3.4933374366796583e-06
inside,3.312494240873364e-06
transparent,3.3110299302932073e-06
sharp,3.3110299302932073e-06
energetic,3.3110299302932073e-06
deceptive,3.3110299302932073e-06
sauteed,3.3110299302932073e-06
crusted,3.3110299302932073e-06
sheer,3.3110299302932073e-06
northern,3.3110299302932073e-06
absurd,3.3110299302932073e-06
equivalent,3.3110299302932073e-06
independent,3.3110299302932073e-06
nearest,3.3110299302932073e-06
vinyl,3.3110299302932073e-06
unfamiliar,3.3110299302932073e-06
avid,3.3110299302932073e-06
aesthetic,3.3110299302932073e-06
shaved,3.3110299302932073e-06
uncommon,3.3110299302932073e-06
fewer,3.3110299302932073e-06
sufficient,3.3110299302932073e-06
unbeatable,3.3110299302932073e-06
moderate,3.3110299302932073e-06
non-existent,3.124177148036534e-06
lone,3.124177148036534e-06
44th,3.124177148036534e-06
halal,3.124177148036534e-06
friendliest,3.124177148036534e-06
primary,3.124177148036534e-06
addictive,3.124177148036534e-06
lackluster,3.124177148036534e-06
alive,3.124177148036534e-06
hottest,3.124177148036534e-06
crabby,3.1211223281349033e-06
fluorescent,3.1211223281349033e-06
temporary,3.1211223281349033e-06
stubborn,3.1211223281349033e-06
all-around,3.1211223281349033e-06
stupidest,3.1211223281349033e-06
anticipated,3.1211223281349033e-06
chillin,3.1211223281349033e-06
scariest,3.1211223281349033e-06
surprise,3.1211223281349033e-06
obscure,3.1211223281349033e-06
blown,3.1211223281349033e-06
grimy,3.1211223281349033e-06
yeasty,3.1211223281349033e-06
helluva,3.1211223281349033e-06
dirtier,3.1211223281349033e-06
chewier,3.1211223281349033e-06
none,3.1211223281349033e-06
chilled,3.1211223281349033e-06
one-stop,3.1211223281349033e-06
verde,3.1211223281349033e-06
award,3.1211223281349033e-06
impolite,3.1211223281349033e-06
well-cooked,3.1211223281349033e-06
palm,3.1211223281349033e-06
unplanned,3.1211223281349033e-06
clean.,3.1211223281349033e-06
caramel,3.1211223281349033e-06
sandwich,3.1211223281349033e-06
precooked,3.1211223281349033e-06
requisite,3.1211223281349033e-06
hey,3.1211223281349033e-06
yellowtail,3.1211223281349033e-06
comical,3.1211223281349033e-06
resonable,3.1211223281349033e-06
run-of-the-mill,3.1211223281349033e-06
8/10,3.1211223281349033e-06
hk-style,3.1211223281349033e-06
well-priced,3.1211223281349033e-06
yearly,3.1211223281349033e-06
store-bought,3.1211223281349033e-06
out-of-town,3.1211223281349033e-06
californian,3.1211223281349033e-06
brisk,3.1211223281349033e-06
improper,3.1211223281349033e-06
filled,3.1211223281349033e-06
unheard,3.1211223281349033e-06
garlicky,3.1211223281349033e-06
sit-down,3.1211223281349033e-06
pleasing,3.1211223281349033e-06
overnight,3.1211223281349033e-06
nostalgia,3.1211223281349033e-06
subjective,3.1211223281349033e-06
claustrophobic,3.1211223281349033e-06
lankan,3.1211223281349033e-06
suspect,3.1211223281349033e-06
sexist,3.1211223281349033e-06
overkill,3.1211223281349033e-06
complacent,3.1211223281349033e-06
handsome,3.1211223281349033e-06
hostile,3.1211223281349033e-06
lemony,3.1211223281349033e-06
toughest,3.1211223281349033e-06
sceptical,3.1211223281349033e-06
mortar,3.1211223281349033e-06
sudden,3.1211223281349033e-06
astronomical,3.1211223281349033e-06
disinterested,3.1211223281349033e-06
chicago-style,3.1211223281349033e-06
abrasive,3.1211223281349033e-06
shaken,3.1211223281349033e-06
over-the-top,3.1211223281349033e-06
discernible,3.1211223281349033e-06
urinary,3.1211223281349033e-06
gelatinous,3.1211223281349033e-06
girly,3.1211223281349033e-06
unaware,3.1211223281349033e-06
amusing,3.1211223281349033e-06
argentine,3.1211223281349033e-06
forgivable,3.1211223281349033e-06
mahogany,3.1211223281349033e-06
immature,3.1211223281349033e-06
dusty,3.1211223281349033e-06
wierd,3.1211223281349033e-06
housemade,3.1211223281349033e-06
scarce,3.1211223281349033e-06
6pm,3.1211223281349033e-06
unwelcoming,3.1211223281349033e-06
upgraded,3.1211223281349033e-06
rival,3.1211223281349033e-06
walkable,3.1211223281349033e-06
dreadful,3.1211223281349033e-06
viable,3.1211223281349033e-06
spacious,3.0946995805698536e-06
slight,3.0782499620928668e-06
cheapest,3.0782499620928668e-06
narrow,3.0779494338900002e-06
plain,2.677453573529257e-06
very,2.610600150139401e-06
cherry,2.563862811439063e-06
down,2.549350839153453e-06
circular,2.549350839153453e-06
latter,2.549350839153453e-06
pale,2.549350839153453e-06
roomy,2.549350839153453e-06
forgettable,2.549350839153453e-06
hip,2.549350839153453e-06
noticeable,2.549350839153453e-06
inappropriate,2.549350839153453e-06
stylish,2.549350839153453e-06
smallish,2.549350839153453e-06
bubbly,2.549350839153453e-06
unknown,2.549350839153453e-06
unreasonable,2.549350839153453e-06
unremarkable,2.549350839153453e-06
grumpy,2.549350839153453e-06
electronic,2.549350839153453e-06
like,2.5213011388980197e-06
hearty,2.5213011388980197e-06
mint,2.485634163600569e-06
hefty,2.4667699605689115e-06
retro,2.4667699605689115e-06
balanced,2.4667699605689115e-06
lukewarm,2.4667699605689115e-06
marinated,2.4667699605689115e-06
raw,2.4667699605689115e-06
fragrant,2.4667699605689115e-06
artificial,2.4667699605689115e-06
busier,2.4667699605689115e-06
left,2.462599969674296e-06
attractive,2.462599969674296e-06
elegant,2.462599969674296e-06
sunny,2.462599969674296e-06
loose,2.462599969674296e-06
continental,2.462599969674296e-06
aggressive,2.462599969674296e-06
moist,2.278891225899634e-06
executive,2.0812573554068734e-06
tighter,2.0812573554068734e-06
uninitiated,2.0812573554068734e-06
scented,2.0812573554068734e-06
twin,2.0812573554068734e-06
neon,2.0812573554068734e-06
gated,2.0812573554068734e-06
mango,2.0812573554068734e-06
tastey,2.0812573554068734e-06
arabic,2.0812573554068734e-06
lonely,2.0812573554068734e-06
legitimate,2.0812573554068734e-06
pointless,2.0812573554068734e-06
oriented,2.0812573554068734e-06
wiser,2.0812573554068734e-06
sizeable,2.0812573554068734e-06
distinctive,2.0812573554068734e-06
broad,2.0812573554068734e-06
blunt,2.0812573554068734e-06
tranquil,2.0812573554068734e-06
couple,2.0812573554068734e-06
bologna,2.0812573554068734e-06
inevitable,2.0812573554068734e-06
rectangular,2.0812573554068734e-06
virgin,2.0812573554068734e-06
underneath,2.0812573554068734e-06
wider,2.0812573554068734e-06
jealous,2.0812573554068734e-06
low-carb,2.0812573554068734e-06
hungover,2.0812573554068734e-06
witty,2.0812573554068734e-06
dang,2.0812573554068734e-06
earliest,2.0812573554068734e-06
polished,2.0812573554068734e-06
bamiyan,2.0812573554068734e-06
dominant,2.0812573554068734e-06
deep-fried,2.0812573554068734e-06
naked,2.0812573554068734e-06
abundant,2.0812573554068734e-06
amiss,2.0812573554068734e-06
fussy,2.0812573554068734e-06
inventive,2.0812573554068734e-06
singular,2.0812573554068734e-06
deconstructed,2.0812573554068734e-06
condensed,2.0812573554068734e-06
acoustic,2.0812573554068734e-06
bummer,2.0812573554068734e-06
poorer,2.0812573554068734e-06
uncooked,2.0812573554068734e-06
lavish,2.0812573554068734e-06
windy,2.0812573554068734e-06
unclean,2.0812573554068734e-06
desired,2.0812573554068734e-06
neither,2.0812573554068734e-06
overcrowded,2.0812573554068734e-06
customary,2.0812573554068734e-06
aromatic,2.0812573554068734e-06
magic,2.0812573554068734e-06
carbonated,2.0812573554068734e-06
touristy,2.0812573554068734e-06
caucasian,2.0812573554068734e-06
heirloom,2.0812573554068734e-06
thicker,1.911834777603459e-06
joint,1.8723739349863162e-06
above,1.8603282895155022e-06
contemporary,1.8603282895155022e-06
anxious,1.8603282895155022e-06
borderline,1.8603282895155022e-06
16th,1.8603282895155022e-06
smoother,1.8603282895155022e-06
understaffed,1.8603282895155022e-06
significant,1.8603282895155022e-06
abysmal,1.8603282895155022e-06
star,1.8469499772557218e-06
thoughtful,1.8469499772557218e-06
occasional,1.8469499772557218e-06
largest,1.8469499772557218e-06
vast,1.8469499772557218e-06
mean,1.8469499772557218e-06
tacky,1.8469499772557218e-06
daily,1.5755678512655647e-06
classic,1.5122408152640012e-06
nearby,1.4635839150469488e-06
curly,1.4088626810921828e-06
closest,1.4088626810921828e-06
mashed,1.3556935879979904e-06
female,1.3556935879979904e-06
fishy,1.3053000750697004e-06
veal,1.3053000750697004e-06
snooty,1.2746754195767265e-06
frustrating,1.2746754195767265e-06
rambunctious,1.2746754195767265e-06
mani-pedi,1.2746754195767265e-06
filipino,1.2746754195767265e-06
over-priced,1.2746754195767265e-06
texas,1.2746754195767265e-06
softest,1.2746754195767265e-06
cosmetic,1.2746754195767265e-06
haha,1.2746754195767265e-06
brighter,1.2746754195767265e-06
inexperienced,1.2746754195767265e-06
sublime,1.2746754195767265e-06
weirdest,1.2746754195767265e-06
sensory,1.2746754195767265e-06
bald,1.2746754195767265e-06
lenient,1.2746754195767265e-06
inefficient,1.2746754195767265e-06
unsuccessful,1.2746754195767265e-06
glossy,1.2746754195767265e-06
suburban,1.2746754195767265e-06
irish,1.2746754195767265e-06
cultural,1.2746754195767265e-06
nondescript,1.2746754195767265e-06
bleh,1.2746754195767265e-06
gloppy,1.2746754195767265e-06
petty,1.2746754195767265e-06
potent,1.2746754195767265e-06
moldy,1.2746754195767265e-06
contrary,1.2746754195767265e-06
edgy,1.2746754195767265e-06
unlucky,1.2746754195767265e-06
fast-casual,1.2746754195767265e-06
canine,1.2746754195767265e-06
fall-off-the-bone,1.2746754195767265e-06
flavourless,1.2746754195767265e-06
spongy,1.2746754195767265e-06
automatic,1.2746754195767265e-06
lumpy,1.2746754195767265e-06
herbal,1.2746754195767265e-06
granite,1.2746754195767265e-06
doable,1.2746754195767265e-06
regional,1.2746754195767265e-06
mocha,1.2746754195767265e-06
over-cooked,1.2746754195767265e-06
cosy,1.2746754195767265e-06
optimistic,1.2746754195767265e-06
dramatic,1.2746754195767265e-06
comprehensive,1.2746754195767265e-06
americanized,1.2746754195767265e-06
vulnerable,1.2746754195767265e-06
reluctant,1.2746754195767265e-06
dope,1.2746754195767265e-06
family-owned,1.2746754195767265e-06
unsatisfactory,1.2746754195767265e-06
minimum,1.2606505694490098e-06
prior,1.231299984837148e-06
unsanitary,1.231299984837148e-06
chopped,1.231299984837148e-06
relative,1.231299984837148e-06
17th,1.231299984837148e-06
third,1.2208975516360994e-06
priced,1.1046193131434728e-06
noisy,9.308815531538993e-07
stupid,8.733343591699146e-07
mongolian,8.161561318240927e-07
angry,7.596304086332113e-07
constant,7.596304086332113e-07
adult,7.596304086332113e-07
suppose,7.596304086332113e-07
eclectic,7.044313405460914e-07
cheerful,7.044313405460914e-07
preferred,6.526500375348502e-07
delectable,6.526500375348502e-07
breaded,6.526500375348502e-07
dire,6.15649992418574e-07
sizable,6.15649992418574e-07
historical,6.15649992418574e-07
posh,6.15649992418574e-07
10th,6.15649992418574e-07
dull,6.15649992418574e-07
shared,6.15649992418574e-07
late-night,6.15649992418574e-07
beneficial,6.15649992418574e-07
utter,6.15649992418574e-07
finer,6.15649992418574e-07
seperate,6.15649992418574e-07
well-seasoned,6.15649992418574e-07
urban,6.15649992418574e-07
approachable,6.15649992418574e-07
unforgettable,6.15649992418574e-07
humongous,6.15649992418574e-07
smokin,6.15649992418574e-07
commercial,6.15649992418574e-07
latino,6.15649992418574e-07
gritty,6.15649992418574e-07
well-done,6.15649992418574e-07
round,6.15649992418574e-07
diligent,6.15649992418574e-07
uneasy,6.15649992418574e-07
iraqi,6.15649992418574e-07
peak,6.15649992418574e-07
distant,6.15649992418574e-07
heartbroken,6.15649992418574e-07
rotten,6.15649992418574e-07
drab,6.15649992418574e-07
fro-yo,6.15649992418574e-07
jumbo,6.15649992418574e-07
deluxe,6.15649992418574e-07
capable,6.15649992418574e-07
leafy,6.15649992418574e-07
desirable,6.15649992418574e-07
unapologetic,6.15649992418574e-07
internal,6.15649992418574e-07
calamari,6.15649992418574e-07
happiest,6.15649992418574e-07
maximum,6.15649992418574e-07
cautious,6.15649992418574e-07
tiniest,6.15649992418574e-07
infamous,6.15649992418574e-07
dimensional,6.15649992418574e-07
iffy,6.15649992418574e-07
haired,6.15649992418574e-07
artistic,6.15649992418574e-07
shwarma,6.15649992418574e-07
inner,6.15649992418574e-07
flavorless,5.260673977841997e-07
early,3.180042908113606e-07
messy,2.922596654356705e-07
gooey,2.338077323485364e-07
overwhelming,2.338077323485364e-07
eager,1.753557992613999e-07
exotic,1.753557992613999e-07
upset,1.753557992613999e-07
fave,1.753557992613999e-07
speedy,1.753557992613999e-07
metal,1.169038661742682e-07
visible,1.169038661742682e-07
flawless,1.169038661742682e-07
fashioned,1.169038661742682e-07
mega,1.169038661742682e-07
effective,1.169038661742682e-07
colorful,1.169038661742682e-07
embarrassing,1.169038661742682e-07
needless,1.169038661742682e-07
silent,5.84519330871341e-08
literal,5.84519330871341e-08
cleaner,5.84519330871341e-08
mother-in-law,5.84519330871341e-08
homely,5.84519330871341e-08
funniest,5.84519330871341e-08
plush,5.84519330871341e-08
updated,5.84519330871341e-08
senior,5.84519330871341e-08
wary,5.84519330871341e-08
belly,5.84519330871341e-08
disposable,5.84519330871341e-08
plump,5.84519330871341e-08
mysterious,5.84519330871341e-08
hello,5.84519330871341e-08
wee,5.84519330871341e-08
inferior,5.84519330871341e-08
silky,5.84519330871341e-08
imo,5.84519330871341e-08
valuable,5.84519330871341e-08
unappetizing,5.84519330871341e-08
vegetarian/vegan,5.84519330871341e-08
evident,5.84519330871341e-08
midwestern,5.84519330871341e-08
immune,5.84519330871341e-08
behold,5.84519330871341e-08
far,5.84519330871341e-08
fuzzy,5.84519330871341e-08
self-serve,5.84519330871341e-08
hesitant,-2.1687717369789102e-07
english,-2.1687717369789102e-07
doughy,-2.735611698224971e-07
incorrect,-3.2910248391083497e-07
ordinary,-3.2910248391083497e-07
excessive,-3.818638868231478e-07
grey,-3.818638868231478e-07
packed,-3.818638868231478e-07
horrid,-3.818638868231478e-07
creepy,-3.818638868231478e-07
opposite,-3.818638868231478e-07
21st,-4.2421498030945525e-07
stringy,-4.2421498030945525e-07
trustworthy,-4.2421498030945525e-07
sugary,-4.2421498030945525e-07
sauced,-4.2421498030945525e-07
unwelcome,-4.2421498030945525e-07
visual,-4.2421498030945525e-07
inconsiderate,-4.2421498030945525e-07
national,-4.2421498030945525e-07
gray,-4.2421498030945525e-07
cloudy,-4.2421498030945525e-07
ashamed,-4.2421498030945525e-07
scallop,-4.2421498030945525e-07
promotional,-4.2421498030945525e-07
quirky,-4.2421498030945525e-07
lit,-4.2421498030945525e-07
proactive,-4.2421498030945525e-07
unbearable,-4.2421498030945525e-07
overdue,-4.2421498030945525e-07
clever,-4.2421498030945525e-07
heck,-4.2421498030945525e-07
balsamic,-4.2421498030945525e-07
alcoholic,-4.2421498030945525e-07
uber,-4.2421498030945525e-07
gross,-4.3375434739578204e-07
dead,-5.471223396449942e-07
comfy,-5.471223396449942e-07
classy,-6.030685509372226e-07
rustic,-7.637277736462956e-07
non,-7.637277736462956e-07
pink,-7.637277736462956e-07
pure,-8.111328427665882e-07
tangy,-8.111328427665882e-07
funky,-8.111328427665882e-07
considerate,-8.484299606189105e-07
relaxed,-8.484299606189105e-07
reminiscent,-8.484299606189105e-07
succulent,-8.484299606189105e-07
safer,-8.499573705697255e-07
straightforward,-8.499573705697255e-07
creole,-8.499573705697255e-07
adjacent,-8.499573705697255e-07
talkative,-8.499573705697255e-07
upfront,-8.499573705697255e-07
partial,-8.499573705697255e-07
apprehensive,-8.499573705697255e-07
s,-8.499573705697255e-07
themed,-8.499573705697255e-07
interactive,-8.499573705697255e-07
brave,-8.499573705697255e-07
drunken,-8.499573705697255e-07
interior,-8.499573705697255e-07
well,-8.499573705697255e-07
jewish,-8.499573705697255e-07
positive,-9.244663936933613e-07
wait,-1.0273011703500854e-06
obvious,-1.0414430966521704e-06
further,-1.0414430966521704e-06
actual,-1.0942446792899883e-06
fellow,-1.1940428533757464e-06
fast-food,-1.2307969161396026e-06
outer,-1.2307969161396026e-06
annual,-1.2307969161396026e-06
shareable,-1.2307969161396026e-06
finest,-1.2307969161396026e-06
indulgent,-1.2307969161396026e-06
sole,-1.2307969161396026e-06
legendary,-1.2307969161396026e-06
lengthy,-1.2307969161396026e-06
mere,-1.2307969161396026e-06
vegan,-1.2307969161396026e-06
surprising,-1.2378204124401335e-06
desperate,-1.2378204124401335e-06
miserable,-1.2378204124401335e-06
spiced,-1.2726449409283643e-06
superior,-1.2726449409283643e-06
tad,-1.2867014189306577e-06
talented,-1.2867014189306577e-06
mexican,-1.28944291443215e-06
front,-1.4241265768531842e-06
ours,-1.575308190958578e-06
sweetest,-1.575308190958578e-06
nonexistent,-1.575308190958578e-06
inattentive,-1.575308190958578e-06
5-star,-1.575308190958578e-06
5th,-1.575308190958578e-06
asleep,-1.575308190958578e-06
remarkable,-1.575308190958578e-06
tired,-1.575308190958578e-06
decadent,-1.575308190958578e-06
rudest,-1.575308190958578e-06
german,-1.575308190958578e-06
intense,-1.575308190958578e-06
pita,-1.575308190958578e-06
belgian,-1.575308190958578e-06
pro,-1.575308190958578e-06
chunky,-1.575308190958578e-06
stuffed,-1.6635020419536385e-06
peach,-1.696859921237821e-06
unpleasant,-1.696859921237821e-06
pushy,-1.696859921237821e-06
custom,-1.696859921237821e-06
hawaiian,-1.6998469222272242e-06
disrespectful,-1.699914741139451e-06
unsafe,-1.699914741139451e-06
bonus,-1.7153144669443518e-06
sub-par,-1.7153144669443518e-06
romantic,-1.7153144669443518e-06
dangerous,-1.7153144669443518e-06
flavored,-1.8898223432977549e-06
sincere,-1.8898223432977549e-06
worthwhile,-1.8898223432977549e-06
lowest,-1.8898223432977549e-06
military,-1.8898223432977549e-06
native,-1.8898223432977549e-06
rainy,-1.8898223432977549e-06
added,-1.8898223432977549e-06
greater,-1.8898223432977549e-06
bahn,-1.8898223432977549e-06
electric,-1.8898223432977549e-06
exact,-2.0054343654016617e-06
creative,-2.0886878573769715e-06
culinary,-2.0907810130105934e-06
spotless,-2.0907810130105934e-06
countless,-2.0907810130105934e-06
warmer,-2.0907810130105934e-06
chill,-2.0907810130105934e-06
unhappy,-2.121074901547276e-06
present,-2.1417728729221955e-06
diverse,-2.1417728729221955e-06
unnecessary,-2.1417728729221955e-06
harsh,-2.179147316948904e-06
house-made,-2.179147316948904e-06
appreciative,-2.179147316948904e-06
atrocious,-2.179147316948904e-06
empathetic,-2.179147316948904e-06
sleek,-2.179147316948904e-06
fresher,-2.179147316948904e-06
lower,-2.3404995867311905e-06
personal,-2.3581316134886018e-06
pickled,-2.388085706751493e-06
serious,-2.388085706751493e-06
eastern,-2.4333985282997646e-06
sooner,-2.447020402629195e-06
defensive,-2.447020402629195e-06
freshest,-2.447020402629195e-06
friendlier,-2.447020402629195e-06
high-end,-2.447020402629195e-06
ill,-2.4615938322792053e-06
divine,-2.4615938322792053e-06
immediate,-2.4615938322792053e-06
accessible,-2.4615938322792053e-06
casual,-2.465661651271866e-06
monthly,-2.5498721117091776e-06
legit,-2.567348503149166e-06
former,-2.5734028378613154e-06
exciting,-2.696404279127903e-06
homey,-2.696404279127903e-06
shy,-2.696404279127903e-06
vintage,-2.696404279127903e-06
afghan,-2.8143108598023325e-06
fourth,-2.8143108598023325e-06
competent,-2.8143108598023325e-06
efficient,-2.8482531537063684e-06
