word,indicativeness
veggie+pineapple,3.1165127836465144e-06
momentary,3.1165127836465144e-06
chosen,3.1165127836465144e-06
bigger-than-your-head,3.1165127836465144e-06
stlye,3.1165127836465144e-06
made-to-order,3.1165127836465144e-06
salmom,3.1165127836465144e-06
freash,3.1165127836465144e-06
fearless,3.1165127836465144e-06
madras,3.1165127836465144e-06
worn-out,3.1165127836465144e-06
clam,3.1165127836465144e-06
folky,3.1165127836465144e-06
counter-intuitive,3.1165127836465144e-06
hell,3.1165127836465144e-06
gustatory,3.1165127836465144e-06
scruptous,3.1165127836465144e-06
roll-the-dice,3.1165127836465144e-06
vinagarette,3.1165127836465144e-06
'ol,3.1165127836465144e-06
pittsburgh-style,3.1165127836465144e-06
unrelated,3.1165127836465144e-06
happy-go-lucky,3.1165127836465144e-06
highland,3.1165127836465144e-06
nuoc,3.1165127836465144e-06
presweetened,3.1165127836465144e-06
next-door,3.1165127836465144e-06
fyi,3.1165127836465144e-06
moo-shu,3.1165127836465144e-06
boldest,3.1165127836465144e-06
well-portioned,3.1165127836465144e-06
longstanding,3.1165127836465144e-06
hentai,3.1165127836465144e-06
veggetarian,3.1165127836465144e-06
table-dedicated,3.1165127836465144e-06
bolillo,3.1165127836465144e-06
punch-you-in-the-mouth,3.1165127836465144e-06
sro,3.1165127836465144e-06
post-bar,3.1165127836465144e-06
dog-on,3.1165127836465144e-06
restent,3.1165127836465144e-06
non-existant,3.1165127836465144e-06
*our*,3.1165127836465144e-06
cheap(,3.1165127836465144e-06
unpredictable,3.1165127836465144e-06
bucket-load,3.1165127836465144e-06
hand-rolled,3.1165127836465144e-06
torpedo,3.1165127836465144e-06
trouverez,3.1165127836465144e-06
cut-despite,3.1165127836465144e-06
driveup,3.1165127836465144e-06
predetermined,3.1165127836465144e-06
phylo,3.1165127836465144e-06
country-sportsbar,3.1165127836465144e-06
allons-y,3.1165127836465144e-06
not-possibly-decide,3.1165127836465144e-06
post-baby,3.1165127836465144e-06
biographical,3.1165127836465144e-06
publc,3.1165127836465144e-06
yogurt-like,3.1165127836465144e-06
exhausted,3.1165127836465144e-06
corrupt,3.1165127836465144e-06
wonderful--love,3.1165127836465144e-06
jicama&papaya,3.1165127836465144e-06
bacterial,3.1165127836465144e-06
excellent--very,3.1165127836465144e-06
kealii,3.1165127836465144e-06
5star,3.1165127836465144e-06
vigorous,3.1165127836465144e-06
sauceless,3.1165127836465144e-06
continental+,3.1165127836465144e-06
upcharge,3.1165127836465144e-06
fast-paced,3.1165127836465144e-06
bluzzy,3.1165127836465144e-06
lightrail,3.1165127836465144e-06
rough-around-the-edges,3.1165127836465144e-06
minute,3.1165127836465144e-06
lowbrow,3.1165127836465144e-06
moreso,3.1165127836465144e-06
blended,3.1165127836465144e-06
intentional,3.1165127836465144e-06
bona,3.1165127836465144e-06
stll,3.1165127836465144e-06
thai/vietnamese,3.1165127836465144e-06
fuller,3.1165127836465144e-06
dorky,3.1165127836465144e-06
thickest,3.1165127836465144e-06
sultani,3.1165127836465144e-06
a-m-a-z-i-n-g!,3.1165127836465144e-06
pesto-topped,3.1165127836465144e-06
overdressed,3.1165127836465144e-06
nacho-something,3.1165127836465144e-06
wasteful,3.1165127836465144e-06
out--anytime,3.1165127836465144e-06
overbreaded,3.1165127836465144e-06
fide,3.1165127836465144e-06
wood-fired,3.1165127836465144e-06
japanese-inspired,3.1165127836465144e-06
frist,3.1165127836465144e-06
win/win,3.1165127836465144e-06
scrumptous,3.1165127836465144e-06
chinese-viet,3.1165127836465144e-06
low-traffic,3.1165127836465144e-06
church-like,3.1165127836465144e-06
out-and,3.1165127836465144e-06
leftist,3.1165127836465144e-06
montreal-style,3.1165127836465144e-06
party-till-u-drop,3.1165127836465144e-06
day-,3.1165127836465144e-06
club/half,3.1165127836465144e-06
on,3.1165127836465144e-06
well-equipped,3.1165127836465144e-06
ends-up-in-your-lap,3.1165127836465144e-06
bottle-shaped,3.1165127836465144e-06
bully,3.1165127836465144e-06
pay-at-the-counter,3.1165127836465144e-06
gold,3.1165127836465144e-06
spice,3.1165127836465144e-06
loungy,3.1165127836465144e-06
multicultural,3.1165127836465144e-06
pastrami,swiss,3.1165127836465144e-06
cajun-mexican,3.1165127836465144e-06
beef-only,3.1165127836465144e-06
omg,3.1165127836465144e-06
pasiano,3.1165127836465144e-06
sauvignon,3.1165127836465144e-06
50s,3.1165127836465144e-06
southern-style,3.1165127836465144e-06
salmon-like,3.1165127836465144e-06
reduced/elikinated,3.1165127836465144e-06
off-key,3.1165127836465144e-06
facial-,3.1165127836465144e-06
meatball-sized,3.1165127836465144e-06
hot-pot,3.1165127836465144e-06
islamic,3.1165127836465144e-06
post-party,3.1165127836465144e-06
east-coast,3.1165127836465144e-06
non-vegas,3.1165127836465144e-06
afterthought,3.1165127836465144e-06
well-sized,3.1165127836465144e-06
egg-foo,3.1165127836465144e-06
ill-trained,3.1165127836465144e-06
markville,3.1165127836465144e-06
non-marinated,3.1165127836465144e-06
toddler-approved,3.1165127836465144e-06
pur,3.1165127836465144e-06
esoteric,3.1165127836465144e-06
mutant,3.1165127836465144e-06
coffee-shop-esque,3.1165127836465144e-06
tree-lined,3.1165127836465144e-06
fullauto,3.1165127836465144e-06
cramped--it,3.1165127836465144e-06
eggcelent,3.1165127836465144e-06
second-to-last,3.1165127836465144e-06
effortless,3.1165127836465144e-06
precognitive,3.1165127836465144e-06
melt-in-the-mouth,3.1165127836465144e-06
othe,3.1165127836465144e-06
aesthetics,3.1165127836465144e-06
tinier,3.1165127836465144e-06
good--especially,3.1165127836465144e-06
parma/brooklyn,3.1165127836465144e-06
res,3.1165127836465144e-06
tame,3.1165127836465144e-06
home-ish,3.1165127836465144e-06
undistinguishable,3.1165127836465144e-06
woody,3.1165127836465144e-06
pleasurable,3.1165127836465144e-06
bound,3.1165127836465144e-06
hard/soft,3.1165127836465144e-06
non-seasonal,3.1165127836465144e-06
calloused,3.1165127836465144e-06
rach,3.1165127836465144e-06
reclaimed,3.1165127836465144e-06
great--very,3.1165127836465144e-06
macadamian,3.1165127836465144e-06
paper-lined,3.1165127836465144e-06
bum,3.1165127836465144e-06
textural,3.1165127836465144e-06
not-wash-your-sheets-because-it's-the-green-thing-to-do,3.1165127836465144e-06
interesting/alternative,3.1165127836465144e-06
fueled-self,3.1165127836465144e-06
faux-gucci,3.1165127836465144e-06
arancini,3.1165127836465144e-06
four-and-a-half.,3.1165127836465144e-06
merrier,3.1165127836465144e-06
boy-/girl-friend,3.1165127836465144e-06
effervescent,3.1165127836465144e-06
premade.,3.1165127836465144e-06
fixer-upper,3.1165127836465144e-06
provocative,3.1165127836465144e-06
frosted,3.1165127836465144e-06
broadest,3.1165127836465144e-06
forewarned,3.1165127836465144e-06
hoisin-based,3.1165127836465144e-06
we-do,3.1165127836465144e-06
home-away-from-home,3.1165127836465144e-06
corn-fed,3.1165127836465144e-06
clappy,3.1165127836465144e-06
sno-cone-like,3.1165127836465144e-06
10meg,3.1165127836465144e-06
-fresh,3.1165127836465144e-06
food--especially,3.1165127836465144e-06
giganto,3.1165127836465144e-06
english/chinese,3.1165127836465144e-06
glass-like,3.1165127836465144e-06
good-no,3.1165127836465144e-06
fresh,small,3.1165127836465144e-06
ca,3.1165127836465144e-06
-active,3.1165127836465144e-06
afew,3.1165127836465144e-06
barebones,3.1165127836465144e-06
true-blue,3.1165127836465144e-06
mayo'd,3.1165127836465144e-06
madasada,3.1165127836465144e-06
pear-infused,3.1165127836465144e-06
scheduled,3.1165127836465144e-06
cakey,3.1165127836465144e-06
*bestie,3.1165127836465144e-06
broader,3.1165127836465144e-06
cookéd,3.1165127836465144e-06
multi-cultural,3.1165127836465144e-06
enhanced,3.1165127836465144e-06
devout,3.1165127836465144e-06
tapioca-based,3.1165127836465144e-06
seaflood,3.1165127836465144e-06
scientific,3.1165127836465144e-06
sold--a,3.1165127836465144e-06
catchy,3.1165127836465144e-06
bajillion,3.1165127836465144e-06
spongey,3.1165127836465144e-06
fancy-like,3.1165127836465144e-06
dorktastic,3.1165127836465144e-06
salchica,3.1165127836465144e-06
gelatin-like,3.1165127836465144e-06
dente,3.1165127836465144e-06
barbecued,3.1165127836465144e-06
arctic,3.1165127836465144e-06
fledged,3.1165127836465144e-06
unripe,3.1165127836465144e-06
budget-friendly,3.1165127836465144e-06
carnasada,3.1165127836465144e-06
forever,3.1165127836465144e-06
fusion,3.1165127836465144e-06
grad,3.1165127836465144e-06
around--especially,3.1165127836465144e-06
-not-from-round-here,3.1165127836465144e-06
prevalent,3.1165127836465144e-06
once-in-a-while,3.1165127836465144e-06
3-month,3.1165127836465144e-06
befire,3.1165127836465144e-06
residental,3.1165127836465144e-06
paranoid,3.1165127836465144e-06
woodsy,3.1165127836465144e-06
stray,3.1165127836465144e-06
non-lunch,3.1165127836465144e-06
small...,3.1165127836465144e-06
yeh,3.1165127836465144e-06
amicable,3.1165127836465144e-06
prized,3.1165127836465144e-06
one-dimensional,3.1165127836465144e-06
12-piece,3.1165127836465144e-06
insalata,3.1165127836465144e-06
flirtatious,3.1165127836465144e-06
bar/traditional,3.1165127836465144e-06
centrifugal,3.1165127836465144e-06
chicken,steak,3.1165127836465144e-06
unsurmountable,3.1165127836465144e-06
carrot--bland,3.1165127836465144e-06
premature,3.1165127836465144e-06
rattlesnake/intermediate,3.1165127836465144e-06
pub-like,3.1165127836465144e-06
pudding-like,3.1165127836465144e-06
notwo,3.1165127836465144e-06
zingy,3.1165127836465144e-06
mutter,3.1165127836465144e-06
lamb,3.1165127836465144e-06
above-average,3.1165127836465144e-06
amountof,3.1165127836465144e-06
urbane,3.1165127836465144e-06
medicinal,3.1165127836465144e-06
dark.,3.1165127836465144e-06
tempting,3.1165127836465144e-06
tortas,3.1165127836465144e-06
lunch/sandwich,3.1165127836465144e-06
sutlac,3.1165127836465144e-06
soy-saturated,3.1165127836465144e-06
jazzy,3.1165127836465144e-06
pretty-good,3.1165127836465144e-06
must-do,3.1165127836465144e-06
gradual,3.1165127836465144e-06
intrinsic,3.1165127836465144e-06
american-styled,3.1165127836465144e-06
domesticated,3.1165127836465144e-06
little.,3.1165127836465144e-06
eery,3.1165127836465144e-06
*wrong*,3.1165127836465144e-06
swirly,3.1165127836465144e-06
amazing-sounding,3.1165127836465144e-06
doubt,3.1165127836465144e-06
dee-licious,3.1165127836465144e-06
monotonous,3.1165127836465144e-06
butthurt,3.1165127836465144e-06
home,3.1165127836465144e-06
pretencious,3.1165127836465144e-06
overpriced/expensive-,3.1165127836465144e-06
ganoush,3.1165127836465144e-06
clean-eating,3.1165127836465144e-06
matthews/mint,3.1165127836465144e-06
kebob,3.1165127836465144e-06
freaky,3.1165127836465144e-06
perkcup,3.1165127836465144e-06
steak-house,3.1165127836465144e-06
soondubu,3.1165127836465144e-06
quesedillas,3.1165127836465144e-06
low-end,3.1165127836465144e-06
10-year,3.1165127836465144e-06
fun/expansive,3.1165127836465144e-06
stick-like,3.1165127836465144e-06
lite,3.1165127836465144e-06
later.,3.1165127836465144e-06
colombian,3.1165127836465144e-06
swampier,3.1165127836465144e-06
south-east,3.1165127836465144e-06
besides,3.1165127836465144e-06
ja-jang,3.1165127836465144e-06
vinegar-y,3.1165127836465144e-06
kalamata,3.1165127836465144e-06
unboring,3.1165127836465144e-06
sha-cha,3.1165127836465144e-06
non-smoked,3.1165127836465144e-06
beige,3.1165127836465144e-06
creaky,3.1165127836465144e-06
fetal-like,3.1165127836465144e-06
indirect,3.1165127836465144e-06
uphostered,3.1165127836465144e-06
fail-safe,3.1165127836465144e-06
double-smoked,3.1165127836465144e-06
greasey,3.1165127836465144e-06
picada,3.1165127836465144e-06
acute,3.1165127836465144e-06
strongest,3.1165127836465144e-06
fresh--broccoli,3.1165127836465144e-06
fuhgeddaboudit,3.1165127836465144e-06
pasilla,3.1165127836465144e-06
fast--like,3.1165127836465144e-06
ancient,3.1165127836465144e-06
non-comparable,3.1165127836465144e-06
elastic/bouncy,3.1165127836465144e-06
panko-like,3.1165127836465144e-06
obviou$,3.1165127836465144e-06
omnipresent,3.1165127836465144e-06
jovial,3.1165127836465144e-06
lumberjack,3.1165127836465144e-06
just-under,3.1165127836465144e-06
naughty,3.1165127836465144e-06
date,3.1165127836465144e-06
not-so-fresh,3.1165127836465144e-06
over-ordered,3.1165127836465144e-06
subway-style,3.1165127836465144e-06
deserved,3.1165127836465144e-06
mans,3.1165127836465144e-06
smart-ass,3.1165127836465144e-06
k,3.1165127836465144e-06
added-value,3.1165127836465144e-06
theamed,3.1165127836465144e-06
contextual,3.1165127836465144e-06
tucked-in,3.1165127836465144e-06
thought-out,3.1165127836465144e-06
buinsess,3.1165127836465144e-06
sharp-tongued,3.1165127836465144e-06
scenic,3.1165127836465144e-06
darkly-lite,3.1165127836465144e-06
hi-tea,3.1165127836465144e-06
squeamish,3.1165127836465144e-06
on-hand,3.1165127836465144e-06
accompanie,3.1165127836465144e-06
super-sized,3.1165127836465144e-06
thinly-sliced,3.1165127836465144e-06
suggestive,3.1165127836465144e-06
daytime,3.1165127836465144e-06
regular/special,3.1165127836465144e-06
biotic,3.1165127836465144e-06
non-chain,3.1165127836465144e-06
ala,3.1165127836465144e-06
poor-college-student,3.1165127836465144e-06
stained-glass,3.1165127836465144e-06
lol..busy,3.1165127836465144e-06
smal,3.1165127836465144e-06
apart,3.1165127836465144e-06
high-ceiling,3.1165127836465144e-06
bi-hourly,3.1165127836465144e-06
earbud-bursting,3.1165127836465144e-06
overprotective,3.1165127836465144e-06
spiced.,3.1165127836465144e-06
boldak,3.1165127836465144e-06
enought,3.1165127836465144e-06
options--which,3.1165127836465144e-06
gone-but-not-lamented,3.1165127836465144e-06
unofficial,3.1165127836465144e-06
on-tap,3.1165127836465144e-06
dduk-guk,3.1165127836465144e-06
tourist-price,3.1165127836465144e-06
pixie-like,3.1165127836465144e-06
sugar-free,3.1165127836465144e-06
1/4lb,3.1165127836465144e-06
vodka/tonic,3.1165127836465144e-06
week,nice,3.1165127836465144e-06
orange-y,3.1165127836465144e-06
outdoors,3.1165127836465144e-06
rollin,3.1165127836465144e-06
grumpier,3.1165127836465144e-06
flavorful.,3.1165127836465144e-06
bookmarked,3.1165127836465144e-06
fibrous,3.1165127836465144e-06
cohesive,3.1165127836465144e-06
logo-ed,3.1165127836465144e-06
franca,3.1165127836465144e-06
faint,3.1165127836465144e-06
climactic,3.1165127836465144e-06
cinereal,3.1165127836465144e-06
bánh,3.1165127836465144e-06
cow-head,3.1165127836465144e-06
pulpy,3.1165127836465144e-06
nra-approved,3.1165127836465144e-06
nuttella,3.1165127836465144e-06
mennonite,3.1165127836465144e-06
usuable,3.1165127836465144e-06
great-but,3.1165127836465144e-06
spook-tacular,3.1165127836465144e-06
compressed,3.1165127836465144e-06
sure.,3.1165127836465144e-06
boba-deficient,3.1165127836465144e-06
concentrated,3.1165127836465144e-06
musky,3.1165127836465144e-06
chill/cool,3.1165127836465144e-06
under-rated,3.1165127836465144e-06
top--hard,3.1165127836465144e-06
buss,3.1165127836465144e-06
micro,3.1165127836465144e-06
over-stuffed,3.1165127836465144e-06
clean/cute,3.1165127836465144e-06
lowly,3.1165127836465144e-06
a-,3.1165127836465144e-06
broke-da-mouth,3.1165127836465144e-06
two-seater,3.1165127836465144e-06
flafel,3.1165127836465144e-06
modish,3.1165127836465144e-06
cajun-spiced,3.1165127836465144e-06
dry-tasting,3.1165127836465144e-06
peppered,3.1165127836465144e-06
pretzel-related,3.1165127836465144e-06
zen-ish,3.1165127836465144e-06
father/daughter,3.1165127836465144e-06
caprice,3.1165127836465144e-06
go-to-sushi,3.1165127836465144e-06
decor/overall,3.1165127836465144e-06
cumbersome,3.1165127836465144e-06
singaporean,3.1165127836465144e-06
to-eat,3.1165127836465144e-06
inclement,3.1165127836465144e-06
crostata--with,3.1165127836465144e-06
surround,3.1165127836465144e-06
dimmed,3.1165127836465144e-06
sunny-side-up,3.1165127836465144e-06
soondubu--two,3.1165127836465144e-06
non-white,3.1165127836465144e-06
readymade,3.1165127836465144e-06
asia,3.1165127836465144e-06
gorganzola,3.1165127836465144e-06
sino-korean,3.1165127836465144e-06
bumpin,3.1165127836465144e-06
*perfect*,3.1165127836465144e-06
ever-so-convenient,3.1165127836465144e-06
ablaze,3.1165127836465144e-06
gold-standard,3.1165127836465144e-06
baby-less,3.1165127836465144e-06
allergies/personal,3.1165127836465144e-06
chettinadu,3.1165127836465144e-06
unanimous,3.1165127836465144e-06
mainland,3.1165127836465144e-06
alc,3.1165127836465144e-06
on-point,3.1165127836465144e-06
chocolaty,3.1165127836465144e-06
standalone,3.1165127836465144e-06
newlywed,3.1165127836465144e-06
kairali,3.1165127836465144e-06
inaugural,3.1165127836465144e-06
no-sugar,3.1165127836465144e-06
channai,3.1165127836465144e-06
exaggerated,3.1165127836465144e-06
lethal,3.1165127836465144e-06
jaw-dropping,3.1165127836465144e-06
breathable,3.1165127836465144e-06
noir,3.1165127836465144e-06
family-oriented,3.1165127836465144e-06
newfangled,3.1165127836465144e-06
custom-made,3.1165127836465144e-06
makchang,3.1165127836465144e-06
chinese-owned,3.1165127836465144e-06
special,chicken,3.1165127836465144e-06
smoked-then-fried,3.1165127836465144e-06
super-tasty,3.1165127836465144e-06
road-rage,3.1165127836465144e-06
kids,regular,3.1165127836465144e-06
sans,3.1165127836465144e-06
hospital.,3.1165127836465144e-06
perpendicular,3.1165127836465144e-06
mariachi,3.1165127836465144e-06
agedashi,3.1165127836465144e-06
four-dimensional,3.1165127836465144e-06
wrist-stretching,3.1165127836465144e-06
enticing,3.1165127836465144e-06
delisch,3.1165127836465144e-06
pay-grade,3.1165127836465144e-06
non-organic,3.1165127836465144e-06
storebrand,3.1165127836465144e-06
incaffeinated,3.1165127836465144e-06
off-menu,3.1165127836465144e-06
truck--but,3.1165127836465144e-06
young/millennial,3.1165127836465144e-06
bacon,mushroom,3.1165127836465144e-06
industrious,3.1165127836465144e-06
diferent,3.1165127836465144e-06
mexican-cajun,3.1165127836465144e-06
octupus,3.1165127836465144e-06
fresh*,3.1165127836465144e-06
meatarian,3.1165127836465144e-06
streetcar,3.1165127836465144e-06
swank,3.1165127836465144e-06
no-grease,3.1165127836465144e-06
burrito-style,3.1165127836465144e-06
not-quite-fresh,3.1165127836465144e-06
father-son,3.1165127836465144e-06
package--unlike,3.1165127836465144e-06
takeout/delivery,3.1165127836465144e-06
retail,3.1165127836465144e-06
blue(some,3.1165127836465144e-06
ghiradelli,3.1165127836465144e-06
char-grilled,3.1165127836465144e-06
gringa--no,3.1165127836465144e-06
church-y,3.1165127836465144e-06
place-so,3.1165127836465144e-06
dueling,3.1165127836465144e-06
distinguishable,3.1165127836465144e-06
beach-like,3.1165127836465144e-06
post-dinner,3.1165127836465144e-06
pro-rated,3.1165127836465144e-06
combined,3.1165127836465144e-06
well-thought,3.1165127836465144e-06
concrete,3.1165127836465144e-06
shaky,3.1165127836465144e-06
te,3.1165127836465144e-06
northeastern,3.1165127836465144e-06
piecemeal,3.1165127836465144e-06
askew,3.1165127836465144e-06
plated,3.1165127836465144e-06
trouble-free,3.1165127836465144e-06
green/black,3.1165127836465144e-06
too-thick,3.1165127836465144e-06
jersey,3.1165127836465144e-06
would-be,3.1165127836465144e-06
oilier,3.1165127836465144e-06
corrective,3.1165127836465144e-06
closer.,3.1165127836465144e-06
pittsburgh-pride-inducing,3.1165127836465144e-06
muffled,3.1165127836465144e-06
juicey,3.1165127836465144e-06
good,all,3.1165127836465144e-06
pan,3.1165127836465144e-06
sigara,3.1165127836465144e-06
24/7,3.1165127836465144e-06
wittiest,3.1165127836465144e-06
tell-tale,3.1165127836465144e-06
unbuttered,3.1165127836465144e-06
25cent,3.1165127836465144e-06
compromising,3.1165127836465144e-06
mainly,3.1165127836465144e-06
truest,3.1165127836465144e-06
grammatical,3.1165127836465144e-06
-satay,3.1165127836465144e-06
itemized,3.1165127836465144e-06
wintery,3.1165127836465144e-06
herati,3.1165127836465144e-06
retardo,3.1165127836465144e-06
sea-saltless,3.1165127836465144e-06
gut-bomb,3.1165127836465144e-06
great--i,3.1165127836465144e-06
frightful,3.1165127836465144e-06
hotess/senior,3.1165127836465144e-06
stodgy,3.1165127836465144e-06
detectable,3.1165127836465144e-06
non-pork,3.1165127836465144e-06
reminiscent,3.042970966124413e-06
adorable,3.042970966124413e-06
imperial,3.042970966124413e-06
hottest,3.042970966124413e-06
tastier,3.042970966124413e-06
44th,3.042970966124413e-06
lone,3.042970966124413e-06
bizarre,3.0051162082895677e-06
conservative,3.0051162082895677e-06
fresh-squeezed,3.0051162082895677e-06
chemical,3.0051162082895677e-06
easiest,3.0051162082895677e-06
acidic,3.0051162082895677e-06
ultra,3.0051162082895677e-06
21st,3.0051162082895677e-06
swanky,3.0051162082895677e-06
fancier,3.0051162082895677e-06
home-made,3.0051162082895677e-06
customizable,3.0051162082895677e-06
clever,3.0051162082895677e-06
mini,3.0051162082895677e-06
protective,3.0051162082895677e-06
busiest,2.9909936985629343e-06
polish,2.955611295720094e-06
mashed,2.8356647596676157e-06
accurate,2.717726047825389e-06
sliced,2.717726047825389e-06
spectacular,2.676764098129322e-06
hilarious,2.60272405570927e-06
joint,2.60272405570927e-06
appealing,2.4922657969051833e-06
eager,2.4922657969051833e-06
pricy,2.4922657969051833e-06
tiny,2.461999374840945e-06
efficient,2.461999374840945e-06
nostalgic,2.3893944272570315e-06
marinated,2.3893944272570315e-06
retro,2.3893944272570315e-06
collard,2.3893944272570315e-06
greatest,2.3806059561933723e-06
lighter,2.3806059561933723e-06
everyday,2.3284158497234375e-06
suitable,2.3006598470628604e-06
steady,2.3006598470628604e-06
vibrant,2.3006598470628604e-06
breaded,2.3006598470628604e-06
newest,2.3006598470628604e-06
inside,2.29436922696799e-06
teenage,2.2817192683580803e-06
overdone,2.2817192683580803e-06
canine,2.2817192683580803e-06
pseudo,2.2817192683580803e-06
granite,2.2817192683580803e-06
logical,2.2817192683580803e-06
haha,2.2817192683580803e-06
copious,2.2817192683580803e-06
miniature,2.2817192683580803e-06
fluent,2.2817192683580803e-06
tomorrow,2.2817192683580803e-06
low-key,2.2817192683580803e-06
reluctant,2.2817192683580803e-06
herbal,2.2817192683580803e-06
cosy,2.2817192683580803e-06
mobile,2.2817192683580803e-06
comforting,2.2817192683580803e-06
fast-casual,2.2817192683580803e-06
dutch,2.2817192683580803e-06
carefree,2.2817192683580803e-06
recognizable,2.2817192683580803e-06
automatic,2.2817192683580803e-06
smothered,2.2817192683580803e-06
sensory,2.2817192683580803e-06
glamorous,2.2817192683580803e-06
aloha,2.2817192683580803e-06
doable,2.2817192683580803e-06
smoky,2.2817192683580803e-06
half-full,2.2817192683580803e-06
irish,2.2817192683580803e-06
over-cooked,2.2817192683580803e-06
americanized,2.2817192683580803e-06
abusive,2.2817192683580803e-06
jambalaya,2.243245273922201e-06
glorious,2.243245273922201e-06
citrus,2.243245273922201e-06
modest,2.243245273922201e-06
safer,2.243245273922201e-06
northern,2.243245273922201e-06
apprehensive,2.243245273922201e-06
fewer,2.243245273922201e-06
nearest,2.243245273922201e-06
critical,2.243245273922201e-06
identical,2.243245273922201e-06
minor,2.201330458019144e-06
future,2.201330458019144e-06
public,2.1329535077570227e-06
slight,2.1329535077570227e-06
tall,2.0107660020137317e-06
holy,2.0107660020137317e-06
fabulous,1.9731906598840365e-06
1st,1.911974355806652e-06
newer,1.8904431731117465e-06
dense,1.8904431731117465e-06
ordinary,1.8904431731117465e-06
passable,1.7731860755121346e-06
unfortunate,1.6938483729199285e-06
quicker,1.661510531270122e-06
fashioned,1.661510531270122e-06
high-end,1.661510531270122e-06
shorter,1.661510531270122e-06
visible,1.661510531270122e-06
blind,1.661510531270122e-06
environmental,1.6219888703501454e-06
pre-cooked,1.6219888703501454e-06
bavarian,1.6219888703501454e-06
griddled,1.6219888703501454e-06
crustacean,1.6219888703501454e-06
kothu,1.6219888703501454e-06
reso,1.6219888703501454e-06
repetitive,1.6219888703501454e-06
flavourable,1.6219888703501454e-06
teenaged,1.6219888703501454e-06
back.,1.6219888703501454e-06
chaufa,1.6219888703501454e-06
branded,1.6219888703501454e-06
arab,1.6219888703501454e-06
tipsy,1.6219888703501454e-06
insincere,1.6219888703501454e-06
hurricane,1.6219888703501454e-06
uptempo,1.6219888703501454e-06
connecticut,1.6219888703501454e-06
unwieldy,1.6219888703501454e-06
hit-or-miss,1.6219888703501454e-06
buttered,1.6219888703501454e-06
workable,1.6219888703501454e-06
newish,1.6219888703501454e-06
coastal,1.6219888703501454e-06
foolish,1.6219888703501454e-06
awake,1.6219888703501454e-06
scorched,1.6219888703501454e-06
cod,1.6219888703501454e-06
calmer,1.6219888703501454e-06
gawd,1.6219888703501454e-06
disastrous,1.6219888703501454e-06
laid-back,1.6219888703501454e-06
zealous,1.6219888703501454e-06
big!,1.6219888703501454e-06
eh,1.6219888703501454e-06
julienned,1.6219888703501454e-06
minced,1.6219888703501454e-06
firm,1.6219888703501454e-06
all,1.6219888703501454e-06
brazilian,1.6219888703501454e-06
grayish,1.6219888703501454e-06
custard,1.6219888703501454e-06
austere,1.6219888703501454e-06
fall-of-the-bone,1.6219888703501454e-06
athletic,1.6219888703501454e-06
m,1.6219888703501454e-06
rural,1.6219888703501454e-06
accomodating,1.6219888703501454e-06
world-famous,1.6219888703501454e-06
bread-y,1.6219888703501454e-06
penza,1.6219888703501454e-06
loaded,1.6219888703501454e-06
flashy,1.6219888703501454e-06
neater,1.6219888703501454e-06
peachy,1.6219888703501454e-06
non-stop,1.6219888703501454e-06
no-nonsense,1.6219888703501454e-06
nothe,1.6219888703501454e-06
consecutive,1.6219888703501454e-06
snobbish,1.6219888703501454e-06
wasted,1.6219888703501454e-06
-at,1.6219888703501454e-06
meatiest,1.6219888703501454e-06
deeeelicious,1.6219888703501454e-06
unintentional,1.6219888703501454e-06
well-run,1.6219888703501454e-06
jittery,1.6219888703501454e-06
observant,1.6219888703501454e-06
picked,1.6219888703501454e-06
secondary,1.6219888703501454e-06
hi-tech,1.6219888703501454e-06
louisiana,1.6219888703501454e-06
crude,1.6219888703501454e-06
unattentive,1.6219888703501454e-06
hunky,1.6219888703501454e-06
brusque,1.6219888703501454e-06
fatter,1.6219888703501454e-06
viscous,1.6219888703501454e-06
nope,1.6219888703501454e-06
abandoned,1.6219888703501454e-06
mindful,1.6219888703501454e-06
recyclable,1.6219888703501454e-06
denser,1.6219888703501454e-06
thank,1.6219888703501454e-06
woozy,1.6219888703501454e-06
puzzling,1.6219888703501454e-06
four-legged,1.6219888703501454e-06
zesty,1.6219888703501454e-06
distracting,1.6219888703501454e-06
sloooow,1.6219888703501454e-06
aqua,1.6219888703501454e-06
greka,1.6219888703501454e-06
gummy,1.6219888703501454e-06
cow-themed,1.6219888703501454e-06
vocal,1.6219888703501454e-06
quite,1.6219888703501454e-06
in-house,1.6219888703501454e-06
shallow,1.6219888703501454e-06
pinot,1.6219888703501454e-06
picnic,1.6219888703501454e-06
comp,1.6219888703501454e-06
grassy,1.6219888703501454e-06
snappy,1.6219888703501454e-06
farm-to-table,1.6219888703501454e-06
pine,1.6219888703501454e-06
vermicelli,1.6219888703501454e-06
aldente,1.6219888703501454e-06
porks,1.6219888703501454e-06
quebec,1.6219888703501454e-06
well-prepared,1.6219888703501454e-06
leathery,1.6219888703501454e-06
scruffy,1.6219888703501454e-06
crass,1.6219888703501454e-06
grade,1.6219888703501454e-06
hong,1.6219888703501454e-06
ludicrous,1.6219888703501454e-06
carmelized,1.6219888703501454e-06
recreational,1.6219888703501454e-06
duper,1.6219888703501454e-06
bad.,1.6219888703501454e-06
hurray,1.6219888703501454e-06
indeed,1.6219888703501454e-06
smoothe,1.6219888703501454e-06
goood,1.6219888703501454e-06
revolutionary,1.6219888703501454e-06
