rank,word,count
9875,prejudic,2
9876,complexion,2
9877,huihui,2
9878,ingeni,2
9879,leonard,2
9880,anchor,2
9881,laid-back,2
9882,you..,2
9883,company-,2
9884,well-worth,2
9885,list..,2
9886,100x,2
9887,mainland,2
9888,fanat,2
9889,yummmm,2
9890,softbal,2
9891,deceit,2
9892,landi,2
9893,5star,2
9894,-bad,2
9895,-food,2
9896,special-,2
9897,latta,2
9898,kanack,2
9899,timewis,2
9900,fin,2
9901,eyeshadow,2
9902,nhl,2
9903,brah,2
9904,parma,2
9905,heed,2
9906,priciest,2
9907,rebook,2
9908,eighti,2
9909,mouthwash,2
9910,hairspray,2
9911,wasent,2
9912,althought,2
9913,get-togeth,2
9914,jr.,2
9915,atyp,2
9916,glisten,2
9917,emblazon,2
9918,table..,2
9919,empir,2
9920,no-show,2
9921,lifelong,2
9922,bread-i,2
9923,compliant,2
9924,superflu,2
9925,reproach,2
9926,korean-styl,2
9927,tacos..,2
9928,sandwich..,2
9929,suitcas,2
9930,cardiologist,2
9931,automobil,2
9932,theresa,2
9933,xanax,2
9934,re-explain,2
9935,low-down,2
9936,in..,2
9937,tux,2
9938,10,000,2
9939,paralyz,2
9940,..their,2
9941,conscienc,2
9942,mealtim,2
9943,deffinat,2
9944,slink,2
9945,whaaaat,2
9946,twilight,2
9947,awww,2
9948,scruffi,2
9949,frise,2
9950,browner,2
9951,oxid,2
9952,eastwood,2
9953,belittl,2
9954,to-do,2
9955,bangin,2
9956,glitch,2
9957,yardhous,2
9958,lakewood,2
9959,worship,2
9960,2/4/6/8,2
9961,3/25,2
9962,culprit,2
9963,blight,2
9964,commensur,2
9965,cun,2
9966,victori,2
9967,yogi,2
9968,bugger,2
9969,billboard,2
9970,linaka,2
9971,hind,2
9972,kayagum,2
9973,furthest,2
9974,6:20,2
9975,nolav,2
9976,whet,2
9977,ore,2
9978,mid-rang,2
9979,credenti,2
9980,cincinnati,2
9981,vinegar-i,2
9982,tn,2
9983,:0,2
9984,on..,2
9985,deepest,2
9986,standbi,2
9987,cajun/creol,2
9988,one-hour,2
9989,bundt,2
9990,analyz,2
9991,coaster,2
9992,savoir,2
9993,.was,2
9994,.with,2
9995,dian,2
9996,kashi,2
9997,t-joe,2
9998,valrhona,2
9999,no-no,2
10000,protest,2
10001,money..,2
10002,welfar,2
10003,lazili,2
10004,.probabl,2
10005,.plus,2
10006,insalata,2
10007,romana,2
10008,.6,2
10009,recondit,2
10010,superfici,2
10011,marbel,2
10012,precaut,2
10013,dakota,2
10014,pepsi/cok,2
10015,fatter,2
10016,constraint,2
10017,top5,2
10018,mono,2
10019,*follow,2
10020,*next,2
10021,*buy,2
10022,humidifi,2
10023,*direct,2
10024,*addit,2
10025,required-,2
10026,ipl,2
10027,ut,2
10028,quart,2
10029,memorabilia,2
10030,coco,2
10031,shrivel,2
10032,w/rice,2
10033,mutual,2
10034,jazmin,2
10035,hostess/manag,2
10036,guys..,2
10037,fidel,2
10038,disconcert,2
10039,booya,2
10040,ummmmm,2
10041,.yuck,2
10042,rerun,2
10043,demean,2
10044,omen,2
10045,butterfield,2
10046,diff,2
10047,wvi,2
10048,fior,2
10049,brocolli,2
10050,inhabit,2
10051,nudg,2
10052,waitor,2
10053,fredrick,2
10054,bid,2
10055,feb,2
10056,27th,2
10057,homi,2
10058,close.al,2
10059,squess,2
10060,.an,2
10061,sleazi,2
10062,//www.yelp.com/biz_photos/z8em-bhzi3mmspml7tj6tg,2
10063,..well,2
10064,.like,2
10065,immediat,2
10066,-2,2
10067,-too,2
10068,-it,2
10069,haboob,2
10070,rita,2
10071,ak,2
10072,hv,2
10073,davi,2
10074,vers,2
10075,202,2
10076,balk,2
10077,haystack,2
10078,overstay,2
10079,20/25,2
10080,regain,2
10081,dae,2
10082,unkind,2
10083,resurfac,2
10084,buggah,2
10085,ago-,2
10086,scoff,2
10087,k-bbq,2
10088,slang,2
10089,702,2
10090,great..,2
10091,respit,2
10092,ever-pres,2
10093,healthy-ish,2
10094,wreath,2
10095,poinsettia,2
10096,gladi,2
10097,whole-wheat,2
10098,furikak,2
10099,are..,2
10100,byo,2
10101,tiff,2
10102,ud,2
10103,unsettl,2
10104,resteraunt,2
10105,insincer,2
10106,gratuit,2
10107,affamé,2
10108,quel,2
10109,beau,2
10110,plaqu,2
10111,chauffant,2
10112,gaz,2
10113,boeuf,2
10114,remet,2
10115,feuill,2
10116,riz,2
10117,l'on,2
10118,veut,2
10119,cuisson,2
10120,souper,2
10121,2as,2
10122,kama'aina,2
10123,exhal,2
10124,woah,2
10125,handel,2
10126,touch-up,2
10127,monovis,2
10128,soup/salad,2
10129,dome,2
10130,dryness,2
10131,three-cours,2
10132,25/person,2
10133,chay,2
10134,gui,2
10135,undecid,2
10136,prejud,2
10137,wiggl,2
10138,percentag,2
10139,laps,2
10140,ohana,2
10141,fresh-mad,2
10142,15-30,2
10143,espn,2
10144,ophthalmologist,2
10145,sorriest,2
10146,-for,2
10147,tziki,2
10148,+.5,2
10149,piston,2
10150,task-ori,2
10151,prefect,2
10152,could'nt,2
10153,tablecloth,2
10154,no-go,2
10155,cozier,2
10156,ttc,2
10157,dirtiest,2
10158,11:35,2
10159,over-correct,2
10160,-so,2
10161,phoenician,2
10162,chill-out,2
10163,immer,2
10164,wieder,2
10165,sind,2
10166,wie,2
10167,der,2
10168,tex-mex,2
10169,nitpicki,2
10170,snark,2
10171,rind,2
10172,rung,2
10173,porcini,2
10174,snobbish,2
10175,night..,2
10176,burger..,2
10177,meat..,2
10178,deepfri,2
10179,pbs,2
10180,rubin,2
10181,yuengl,2
10182,-10.00,2
10183,ori,2
10184,w/a,2
10185,123,2
10186,3-cours,2
10187,dukbokki,2
10188,skate,2
10189,hurrah,2
10190,cashier/waitress,2
10191,hard-work,2
10192,chugger,2
10193,50min,2
10194,monsoon,2
10195,timefram,2
10196,.how,2
10197,ask..,2
10198,persnicketi,2
10199,billiard,2
10200,reseat,2
10201,dual,2
10202,note-,2
10203,pansi,2
10204,yakisoba,2
10205,woodland,2
10206,mircoderm,2
10207,joya,2
10208,gaggl,2
10209,noddl,2
10210,awn,2
10211,realis,2
10212,merchant,2
10213,leaki,2
10214,plank,2
10215,infecti,2
10216,mutipl,2
10217,disappint,2
10218,in-room,2
10219,bussin,2
10220,skimmer,2
10221,spicy,2
10222,gambler,2
10223,mud,2
10224,bavarian,2
10225,hefeweizen,2
10226,mcnugget,2
10227,-been,2
10228,gaug,2
10229,jap,2
10230,4star,2
10231,waffel,2
10232,intercom,2
10233,yeh,2
10234,bw3,2
10235,boardwalk,2
10236,monopol,2
10237,12.00,2
10238,..did,2
10239,clich,2
10240,snuggl,2
10241,reflexolog,2
10242,tenni,2
10243,dressi,2
10244,mum,2
10245,nene,2
10246,cusp,2
10247,6oz,2
10248,modif,2
10249,schnapp,2
10250,notif,2
10251,16.50,2
10252,cinnabon,2
10253,funner,2
10254,scribbl,2
10255,moor,2
10256,phylli,2
10257,ivori,2
10258,tahani,2
10259,iirc,2
10260,recook,2
10261,pare,2
10262,cliché,2
10263,conquer,2
10264,gisell,2
10265,palacio,2
10266,3-5pm,2
10267,pre-cut,2
10268,reviv,2
10269,12/4,2
10270,+1,2
10271,warranty-,2
10272,-but,2
10273,crude,2
10274,pittsburg,2
10275,foodgasm,2
10276,environment-,2
10277,mccain,2
10278,magnum,2
10279,dirtbag,2
10280,ointment,2
10281,solicit,2
10282,alcohol-fre,2
10283,nada,2
10284,año,2
10285,hacen,2
10286,también,2
10287,más,2
10288,guys-,2
10289,7.75,2
10290,jenn,2
10291,wad,2
10292,nm,2
10293,1-3,2
10294,shaka,2
10295,naengmyeon,2
10296,.omg,2
10297,elis,2
10298,acc,2
10299,soudough,2
10300,um..,2
10301,bread..,2
10302,vinegari,2
10303,baldwin,2
10304,consecut,2
10305,zen-lik,2
10306,4,000,2
10307,classier,2
10308,9:50,2
10309,conven,2
10310,moxi,2
10311,napoletana,2
10312,237pm,2
10313,swampi,2
10314,80/month,2
10315,bubba,2
10316,gump,2
10317,plasma,2
10318,-especi,2
10319,good..it,2
10320,ladl,2
10321,non-bbq,2
10322,counsel,2
10323,fate,2
10324,roulett,2
10325,seahawk,2
10326,20/800,2
10327,20/25-30,2
10328,well-deserv,2
10329,braid,2
10330,reccommend,2
10331,repriev,2
10332,caregiv,2
10333,150+,2
10334,regim,2
10335,downward,2
10336,delirium,2
10337,solitari,2
10338,literari,2
10339,hast,2
10340,quantifi,2
10341,boycot,2
10342,tk,2
10343,ready-to-eat,2
10344,grout,2
10345,stomachach,2
10346,chafe,2
10347,jones,2
10348,texbbq,2
10349,macshel,2
10350,spectrum,2
10351,reload,2
10352,creamier,2
10353,makin,2
10354,clark,2
10355,ryerson,2
10356,aint,2
10357,.although,2
10358,111,2
10359,northsid,2
10360,sauvignon,2
10361,.love,2
10362,habitu,2
10363,vain,2
10364,capitol,2
10365,confess,2
10366,longer-term,2
10367,monotoni,2
10368,8:15am,2
10369,unscrupul,2
10370,litr,2
10371,x_x,2
10372,goggl,2
10373,lubric,2
10374,uninform,2
10375,trophi,2
10376,tatami,2
10377,sunbright,2
10378,happen.it,2
10379,kickass,2
10380,redirect,2
10381,molass,2
10382,billion,2
10383,donkatsu,2
10384,eta,2
10385,24h,2
10386,pre-,2
10387,vindaloo,2
10388,nothank,2
10389,14.50,2
10390,caff,2
10391,unemploy,2
10392,self-proclaim,2
10393,yonge/finch,2
10394,s***,2
10395,snippi,2
10396,5:50,2
10397,14-16,2
10398,4:00p,2
10399,7:55,2
10400,jjiga,2
10401,stoic,2
10402,rad,2
10403,yr.,2
10404,1554,2
10405,belk,2
10406,kauaian,2
10407,lappert,2
10408,nai,2
10409,roxann,2
10410,9pm-12am,2
10411,octupus,2
10412,kealii,2
10413,misplac,2
10414,miracul,2
10415,yelpin,2
10416,1:15,2
10417,tastless,2
10418,w/the,2
10419,grandkid,2
10420,heartbreak,2
10421,39.95,2
10422,thick-cut,2
10423,gag,2
10424,handsoap,2
10425,one-off,2
10426,60+,2
10427,nicu,2
10428,downplay,2
10429,oversel,2
10430,chambl,2
10431,tix,2
10432,timeslot,2
10433,daisey,2
10434,good-by,2
10435,nostalgi,2
10436,prend,2
10437,anglai,2
10438,metastat,2
10439,lymphat,2
10440,vermont,2
10441,wrench,2
10442,groan,2
10443,cna,2
10444,charli,2
10445,wafer,2
10446,.70,2
10447,chirp,2
10448,11.15pm,2
10449,bite-s,2
10450,burgern,2
10451,enrol,2
10452,autopay,2
10453,longev,2
10454,outpati,2
10455,10more,2
10456,bloorcourt,2
10457,podcast,2
10458,thit,2
10459,cheesey,2
10460,quesomol,2
10461,dena,2
10462,portray,2
10463,lobby/bar,2
10464,sound-proof,2
10465,below-averag,2
10466,birdi,2
10467,skippi,2
10468,burgerziki,2
10469,avuls,2
10470,124,2
10471,pasteur,2
10472,118,2
10473,pixel,2
10474,25th,2
10475,auto-pay,2
10476,successor,2
10477,foodwis,2
10478,overdos,2
10479,jitteri,2
10480,uoft,2
10481,handili,2
10482,capsul,2
10483,quibbl,2
10484,pinesol,2
10485,helder,2
10486,brum,2
10487,allig,2
10488,expedi,2
10489,overpric,2
10490,1/8,2
10491,o2,2
10492,tylenol,2
10493,unchang,2
10494,nothat,2
10495,propon,2
10496,..or,2
10497,conniv,2
10498,meaning,2
10499,mainstay,2
10500,sauga,2
10501,must-visit,2
10502,jan.,2
10503,yelpgta,2
10504,downtim,2
10505,maggi,2
10506,farewel,2
10507,etiquett,2
10508,unseen,2
10509,plow,2
10510,smartphon,2
10511,.good,2
10512,420,2
10513,crunchier,2
10514,yelpgtabbw,2
10515,burgerbingeweek,2
10516,thay,2
10517,11+,2
10518,thang,2
10519,kirshner,2
10520,53,2
10521,menopaus,2
10522,inpati,2
10523,8-12,2
10524,steeper,2
10525,xoxo,2
10526,kelci,2
10527,vey,2
10528,shortag,2
10529,gamut,2
10530,karnatzel,2
10531,anatomi,2
10532,testosteron,2
10533,caram,2
10534,detractor,2
10535,harold,2
10536,protip,2
10537,catch23,2
10538,darken,2
10539,pro-rat,2
10540,ameh,2
10541,10m,2
10542,210,2
10543,resel,2
10544,20/month,2
10545,pouvez,2
10546,ayant,2
10547,semain,2
10548,poser,2
10549,yellowpag,2
10550,steller,2
10551,cathol,2
10552,thew,2
10553,done..,2
10554,prank,2
10555,incess,2
10556,checker,2
10557,6-person,2
10558,superbl,2
10559,9:59,2
10560,bcus,2
10561,gone..,2
10562,wholeheart,2
10563,cb,2
10564,charcuteri,2
10565,chaud,2
10566,salé,2
10567,être,2
10568,allé,2
10569,retourn,2
10570,goûter,2
10571,gruesom,2
10572,heartfelt,2
10573,low-qual,2
10574,udi,2
10575,goldmin,2
10576,2-14-14,2
10577,nigh,2
10578,culver,2
10579,07,2
10580,.run,2
10581,did..,2
10582,quality/tast,2
10583,kang,2
10584,snappi,2
10585,eat-in,2
10586,russel,2
10587,howard,2
10588,xxx,2
10589,..amaz,2
10590,marley,2
10591,intermiss,2
10592,excerpt,2
10593,gyu-don,2
10594,head..,2
10595,pneumonia,2
10596,nuoc,2
10597,70s,2
10598,wihich,2
10599,happend,2
10600,jbs,2
10601,brak,2
10602,heinz,2
10603,schwartz,2
10604,in-network,2
10605,paltri,2
10606,pitbul,2
10607,us..,2
10608,oooooh,2
10609,bygon,2
10610,salami/bologna,2
10611,4.70,2
10612,show-,2
10613,sheepdog,2
10614,withstand,2
10615,thou,2
10616,6.77,2
10617,..no,2
10618,thicken,2
10619,size..,2
10620,atroc,2
10621,huge~,2
10622,good~,2
10623,allevi,2
10624,pearl,2
10625,*cough,2
10626,bymark,2
10627,haut,2
10628,price/valu,2
10629,1920s,2
10630,overdrawn,2
10631,joker,2
10632,good-siz,2
10633,bogart,2
10634,peachi,2
10635,coher,2
10636,collin,2
10637,gretchen,2
10638,5.65,2
10639,folkstad,2
10640,team/mi,2
10641,ache/bodi,2
10642,fiddl,2
10643,undo,2
10644,cds,2
10645,4-pack,2
10646,empath,2
10647,huuug,2
10648,trifecta,2
10649,..all,2
10650,hand-cut,2
10651,souvlaki,2
10652,pitfal,2
10653,hoffa,2
10654,probe,2
10655,family/friend,2
10656,penetr,2
10657,stern,2
10658,hes,2
10659,chua,2
10660,appendix,2
10661,it.th,2
10662,unintent,2
10663,locali,2
10664,magiqu,2
10665,vai,2
10666,rendez-v,2
10667,vient,2
10668,formul,2
10669,l'accueil,2
10670,seront,2
10671,86,2
10672,déjà,2
10673,3pm-5pm,2
10674,standalon,2
10675,deeeelici,2
10676,was/i,2
10677,interrel,2
10678,ent,2
10679,chart,2
10680,cet,2
10681,intérêt,2
10682,famill,2
10683,sourir,2
10684,spécialité,2
10685,saucisson,2
10686,d'une,2
10687,trouverez,2
10688,tranch,2
10689,ajout,2
10690,gazeus,2
10691,préférés,2
10692,défunt,2
10693,doit,2
10694,raisonn,2
10695,sert,2
10696,rice/noodl,2
10697,toll,2
10698,hoi,2
10699,^^,2
10700,smoosh,2
10701,repurpos,2
10702,typo,2
10703,offlin,2
10704,ozzi,2
10705,cervic,2
10706,1800,2
10707,1.95,2
10708,arthriti,2
10709,pedigre,2
10710,shoe-str,2
10711,1/4lb,2
10712,hand-mix,2
10713,felin,2
10714,raze,2
10715,nova,2
10716,snuck,2
10717,catchi,2
10718,burgeritto,2
10719,pedal,2
10720,build-up,2
10721,noho,2
10722,aight,2
10723,character,2
10724,dinki,2
10725,crass,2
10726,panti,2
10727,underwear,2
10728,superhero,2
10729,append,2
10730,torontonian,2
10731,1952,2
10732,richard,2
10733,loom,2
10734,homag,2
10735,sob,2
10736,bawl,2
10737,emce,2
10738,urbain,2
10739,faze,2
10740,healthiest,2
10741,agon,2
10742,pist,2
10743,pirat,2
10744,wicker,2
10745,itun,2
10746,nxne,2
10747,neater,2
10748,han,2
10749,68,2
10750,well-rol,2
10751,subscrib,2
10752,shoga,2
10753,charmant,2
10754,dame,2
10755,91,2
10756,fameux,2
10757,déguster,2
10758,délicieus,2
10759,sucré,2
10760,quartier,2
10761,dobi,2
10762,digniti,2
10763,afa,2
10764,wealthi,2
10765,gb,2
10766,coastal,2
10767,hasnt,2
10768,mel,2
10769,-at,2
10770,mac-and-chees,2
10771,calmer,2
10772,costlier,2
10773,blizzard,2
10774,lua,2
10775,l'impress,2
10776,l'expérienc,2
10777,gynecologist,2
10778,schwart,2
10779,1/8th,2
10780,debilit,2
10781,abnorm,2
10782,mg,2
10783,inabl,2
10784,discreet,2
10785,half-hour,2
10786,oct.,2
10787,grrr,2
10788,millionth,2
10789,simplest,2
10790,condom,2
10791,microbrew,2
10792,firebal,2
10793,8/30,2
10794,atmosphere..,2
10795,decor..,2
10796,.price,2
10797,splotch,2
10798,uned,2
10799,recom,2
10800,clan,2
10801,p.a,2
10802,26th,2
10803,nigeria,2
10804,uncondit,2
10805,tamper,2
10806,bad-,2
10807,diet-friend,2
10808,*note,2
10809,grab-and-go,2
10810,dour,2
10811,eux,2
10812,oui,2
10813,cornichon,2
10814,maison,2
10815,souvenir,2
10816,étoil,2
10817,colleen,2
10818,deplet,2
10819,bogo,2
10820,miseri,2
10821,unwarr,2
10822,pediatrician,2
10823,concuss,2
10824,to-the-point,2
10825,unoffici,2
10826,versatil,2
10827,fring,2
10828,autumn,2
10829,deep-fat,2
10830,shroud,2
10831,vu,2
10832,j'étai,2
10833,autr,2
10834,époqu,2
10835,souriant,2
10836,coupé,2
10837,goût,2
10838,abord,2
10839,aller,2
10840,entr,2
10841,journé,2
10842,labrador,2
10843,velveeta,2
10844,renown,2
10845,celin,2
10846,chomp,2
10847,28.00,2
10848,8-5,2
10849,19th,2
10850,raymond,2
10851,45+,2
10852,lte,2
10853,4g,2
10854,60.00,2
10855,chess,2
10856,-long,2
10857,dissappoint,2
10858,graphic,2
10859,funnier,2
10860,porn,2
10861,boomer,2
10862,500cc,2
10863,rotari,2
10864,ont,2
10865,hot-dog,2
10866,bast,2
10867,.when,2
10868,450.00,2
10869,lollypop,2
10870,backroom,2
10871,arguabl,2
10872,uncov,2
10873,battaglini,2
10874,homegrown,2
10875,lopez,2
10876,hubcap,2
10877,chare,2
10878,phat,2
10879,knockoff,2
10880,162,2
10881,phil,2
10882,deelish,2
10883,roux,2
10884,gastronomi,2
10885,pouc,2
10886,efficac,2
10887,2:00am,2
10888,trolley,2
10889,incens,2
10890,chen,2
10891,eau,2
10892,glop,2
10893,kinder,2
10894,eastsid,2
10895,peski,2
10896,amsterdam,2
10897,protector,2
10898,again..,2
10899,preoccupi,2
10900,non-er,2
10901,outward,2
10902,brash,2
10903,scroung,2
10904,gregori,2
10905,tre,2
10906,nooooo,2
10907,itchi,2
10908,crop,2
10909,gulag,2
10910,roofi,2
10911,putin,2
10912,nadu,2
10913,kara,2
10914,starlin,2
10915,misgiv,2
10916,co-own,2
10917,roster,2
10918,quotient,2
10919,nana,2
10920,compuls,2
10921,flo,2
10922,kotthu,2
10923,indian/sri,2
10924,sg,2
10925,eeri,2
10926,pls,2
10927,kirali,2
10928,tradito,2
10929,indescrib,2
10930,berg,2
10931,-each,2
10932,i-85,2
10933,litani,2
10934,righteous,2
10935,psych,2
10936,epidem,2
10937,apathi,2
10938,pail,2
10939,assault,2
10940,pinpoint,2
10941,sicken,2
10942,well-run,2
10943,renam,2
10944,ambrosia,2
10945,compound,2
10946,disord,2
10947,compot,2
10948,rice..,2
10949,aliant,2
10950,gluttoni,2
10951,fasten,2
10952,scientist,2
10953,non-resid,2
10954,-front,2
10955,-when,2
10956,rebelplac,2
10957,taint,2
10958,ot,2
10959,emiss,2
10960,haf,2
10961,prolli,2
10962,9:15pm,2
10963,southern-inspir,2
10964,oversauc,2
10965,downsview,2
10966,528,2
10967,ovaltin,2
10968,.tri,2
10969,chaan,2
10970,slope,2
10971,porkchop,2
10972,..that,2
10973,restauant,2
10974,insipid,2
10975,1950s,2
10976,snacki,2
10977,doom,2
10978,underway,2
10979,quad,2
10980,arrest,2
10981,non-tradit,2
10982,gold/pt,2
10983,belveder,2
10984,gingeri,2
10985,pheonix,2
10986,underbodi,2
10987,microscop,2
10988,cot,2
10989,bead,2
10990,reorgan,2
10991,non-negoti,2
10992,american-chines,2
10993,reminsc,2
10994,480,2
10995,day-,2
10996,1:30am,2
10997,out/deliveri,2
10998,yee,2
10999,haw,2
11000,bree,2
11001,agincourt,2
11002,budget-friend,2
11003,non-dumpl,2
11004,ironman,2
11005,dimsum,2
11006,ho-hum,2
11007,ratchett,2
11008,shittiest,2
11009,chinese-american,2
11010,is-,2
11011,mu-shu,2
11012,substandard,2
11013,matambr,2
11014,scarborough/markham,2
11015,slawbejo,2
11016,cheesteak,2
11017,appert,2
11018,tandoori,2
11019,brimley,2
11020,pescatarian,2
11021,implor,2
11022,overshadow,2
11023,well-execut,2
11024,dubious,2
11025,non-stop,2
11026,sino-korean,2
11027,harbin,2
11028,rideshar,2
11029,chetinad,2
11030,unsuspect,2
11031,hit/miss,2
11032,lender,2
11033,cheapi,2
11034,half-way,2
11035,chetinnad,2
11036,fabric,2
11037,revolutionari,2
11038,chahn,2
11039,chicken..,2
11040,watercolor,2
11041,lem,2
11042,decant,2
11043,grandchildren,2
11044,repetit,2
11045,bucknoodl,2
11046,non-sens,2
11047,guu,2
11048,borollo,2
11049,a-ok.,2
11050,babysitt,2
11051,pjs,2
11052,cleanup,2
11053,pathfind,2
11054,nissan,2
11055,korean/chines,2
11056,slant,2
11057,1:05pm,2
11058,7:50pm,2
11059,charter,2
11060,revok,2
11061,semest,2
11062,nickl,2
11063,hum,2
11064,dashi,2
11065,telepath,2
11066,hellloooooo,2
11067,geeez,2
11068,cricket,2
11069,hopeless,2
11070,enemi,2
11071,thinnest,2
11072,meatiest,2
11073,northeastern,2
11074,over-exagger,2
11075,mercuri,2
11076,wasteland,2
11077,plung,2
11078,webpag,2
11079,throughtout,2
11080,well-equip,2
11081,sog,2
11082,*forgiv,2
11083,break-in,2
11084,concerns/suggest,2
11085,on-duti,2
11086,bbh,2
11087,florentin,2
11088,galub,2
11089,jamun,2
11090,loveeeee,2
11091,unplug,2
11092,picturesqu,2
11093,mimick,2
11094,keyston,2
11095,price-wis,2
11096,2007,2
11097,wilti,2
11098,raff,2
11099,cranni,2
11100,flashi,2
11101,easygo,2
11102,trucha,2
11103,tipico,2
11104,olla,2
11105,maitaki,2
11106,maduro,2
11107,anna,2
11108,aswel,2
11109,albacor,2
11110,lulo,2
11111,armour,2
11112,restaurant-,2
11113,voyag,2
11114,nandu,2
11115,sangrita,2
11116,cj,2
11117,-you,2
11118,huntington,2
11119,dirk,2
11120,trippin,2
11121,tastykak,2
11122,6-9,2
11123,infin,2
11124,30k,2
11125,stripper,2
11126,prostitut,2
11127,meat-lov,2
11128,wholesal,2
11129,homecom,2
11130,falooda,2
11131,unsurpass,2
11132,unwieldi,2
11133,bussi,2
11134,no-nonsens,2
11135,travesti,2
11136,unparallel,2
11137,management/ownership,2
11138,jam-pack,2
11139,egg-drop,2
11140,shout-out,2
11141,carry-out,2
11142,here-,2
11143,empty-hand,2
11144,pakora,2
11145,stein,2
11146,monoton,2
11147,crispin,2
11148,miner,2
11149,10/mo,2
11150,volvo,2
11151,89,2
11152,blower,2
11153,cryin,2
11154,sandwich..i,2
11155,medium-wel,2
11156,applaus,2
11157,peer,2
11158,itour,2
11159,cx9,2
11160,gen,2
11161,ky,2
11162,whiski,2
11163,clu,2
11164,6.51,2
11165,peruvian,2
11166,celesta,2
11167,jockey,2
11168,dissolv,2
11169,f..king,2
11170,loner,2
11171,spaid,2
11172,mph,2
11173,3,000,2
11174,apprais,2
11175,newfound,2
11176,pillowi,2
11177,mouth..,2
11178,greesi,2
11179,pc,2
11180,cusin,2
11181,grayish,2
11182,kool,2
11183,-took,2
11184,chimmichurri,2
11185,channa,2
11186,batura,2
11187,potion,2
11188,sambhar,2
11189,return..,2
11190,gumjatang,2
11191,tug,2
11192,granul,2
11193,4.,2
11194,snowi,2
11195,unsweeten,2
11196,4:45,2
11197,kesari,2
11198,cantaloup,2
11199,jot,2
11200,overt,2
11201,subleas,2
11202,sprung,2
11203,mark-up,2
11204,coffee-,2
11205,cmon,2
11206,amazing-,2
11207,inspit,2
11208,silverado,2
11209,marnier,2
11210,mist,2
11211,often..,2
11212,embellish,2
11213,misinform,2
11214,chariot,2
11215,jem,2
11216,overlap,2
11217,mesmer,2
11218,agoni,2
11219,pedest,2
11220,dearest,2
11221,7:40,2
11222,gno,2
11223,barcelona,2
11224,moscato,2
11225,edison,2
11226,realllllli,2
11227,unschedul,2
11228,leari,2
11229,schezwan,2
11230,all-in,2
11231,non-veg,2
11232,cookie-cutt,2
11233,bcuz,2
11234,geena,2
11235,50k,2
11236,sham,2
11237,kbb,2
11238,shandi,2
11239,eat24,2
11240,unionvill,2
11241,pastel,2
11242,están,2
11243,mejor,2
11244,aunqu,2
11245,collaps,2
11246,24000,2
11247,recruit,2
11248,overheat,2
11249,midland,2
11250,mozart,2
11251,cast-iron,2
11252,nutmeg,2
11253,carport,2
11254,winnah,2
11255,delicious..,2
11256,ropa,2
11257,nueva,2
11258,sua,2
11259,chevrolet,2
11260,groovi,2
11261,fletcher,2
11262,u-joint,2
11263,driveshaft,2
11264,-spici,2
11265,papadum,2
11266,chastis,2
11267,miscalcul,2
11268,crucial,2
11269,pothol,2
11270,.on,2
11271,1030pm,2
11272,odyssey,2
11273,versa,2
11274,newborn,2
11275,cleaning/,2
11276,500+,2
11277,pre-fri,2
11278,scald,2
11279,entiti,2
11280,hansen,2
11281,manchurian,2
11282,1hour,2
11283,mope,2
11284,ether,2
11285,wouldv,2
11286,up-scal,2
11287,unequivoc,2
11288,hard..,2
11289,ricketi,2
11290,cock,2
11291,mastro,2
11292,tonto,2
11293,cartwright,2
11294,mtn,2
11295,lunch/snack,2
11296,finess,2
11297,old-timey,2
11298,3*,2
11299,vulgar,2
11300,manager/own,2
11301,dining-in,2
11302,interupt,2
11303,nebraska,2
11304,fargo,2
11305,dessert/ic,2
11306,daikon,2
11307,27.99,2
11308,hand-pul,2
11309,earthi,2
11310,infatu,2
11311,soft-shel,2
11312,bicker,2
11313,non-vegetarian,2
11314,scheme,2
11315,extravaganza,2
11316,ehhhh,2
11317,630pm,2
11318,pork/chicken,2
11319,owner/manag,2
11320,grouper,2
11321,howdi,2
11322,meager,2
11323,mezcal,2
11324,tougher,2
11325,m-i-l,2
11326,cadillac,2
11327,alumni,2
11328,unrespons,2
11329,fatal,2
11330,23.00,2
11331,scottsdale/carefre,2
11332,soft-serv,2
11333,beer-,2
11334,equiti,2
11335,arg,2
11336,bonus-,2
11337,hot-,2
11338,eccentr,2
11339,chiken,2
11340,undrink,2
11341,sho,2
11342,repertoir,2
11343,merci,2
11344,brittl,2
11345,potpourri,2
11346,680,2
11347,eye-pleas,2
11348,re-ord,2
11349,boca,2
11350,latch,2
11351,neutral,2
11352,profound,2
11353,durango,2
11354,macarthur,2
11355,dove,2
11356,tustin,2
11357,nba,2
11358,^_^,2
11359,3-8,2
11360,heavy-hand,2
11361,spotlight,2
11362,alert*,2
11363,dehumidifi,2
11364,boozi,2
11365,indigen,2
11366,salad..,2
11367,nauseat,2
11368,mccormick,2
11369,lawsuit,2
11370,clank,2
11371,annoyed/disappoint,2
11372,simplist,2
11373,decim,2
11374,ronni,2
11375,offbeat,2
11376,viscous,2
11377,depriv,2
11378,blazer,2
11379,recap,2
11380,appetis,2
11381,experinc,2
11382,vp,2
11383,zack,2
11384,inadvert,2
11385,overag,2
11386,1500,2
