rank,word,indicativeness
794,peach,6.936199773334863e-06
795,outrageous,6.696032607709986e-06
796,continental,6.696032607709986e-06
797,superior,6.696032607709986e-06
798,aggressive,6.696032607709986e-06
799,left,6.696032607709986e-06
800,sunny,6.696032607709986e-06
801,imperial,6.592083462761656e-06
802,chaotic,6.592083462761656e-06
803,doubtful,6.555543395631838e-06
804,mutiple,6.555543395631838e-06
805,boneless,6.555543395631838e-06
806,finicky,6.555543395631838e-06
807,lunch-time,6.555543395631838e-06
808,tinted,6.555543395631838e-06
809,lightest,6.555543395631838e-06
810,closed,6.555543395631838e-06
811,snappy,6.555543395631838e-06
812,prominent,6.555543395631838e-06
813,exhaustive,6.555543395631838e-06
814,royal,6.555543395631838e-06
815,tougher,6.555543395631838e-06
816,leaky,6.555543395631838e-06
817,one-off,6.555543395631838e-06
818,habitual,6.555543395631838e-06
819,snowy,6.555543395631838e-06
820,mammoth,6.555543395631838e-06
821,tuesday,6.555543395631838e-06
822,palpable,6.555543395631838e-06
823,bourbon,6.555543395631838e-06
824,double-check,6.555543395631838e-06
825,hopeless,6.555543395631838e-06
826,up-sell,6.555543395631838e-06
827,spa-like,6.555543395631838e-06
828,nacho,6.555543395631838e-06
829,well-balanced,6.555543395631838e-06
830,editable,6.555543395631838e-06
831,out,6.555543395631838e-06
832,opaque,6.555543395631838e-06
833,tastless,6.555543395631838e-06
834,zippy,6.555543395631838e-06
835,low-down,6.555543395631838e-06
836,sluggish,6.555543395631838e-06
837,patched,6.555543395631838e-06
838,texan,6.555543395631838e-06
839,strangest,6.555543395631838e-06
840,unparalleled,6.555543395631838e-06
841,well-prepared,6.555543395631838e-06
842,grown,6.555543395631838e-06
843,murky,6.555543395631838e-06
844,deliberate,6.555543395631838e-06
845,forgetful,6.555543395631838e-06
846,forgot,6.555543395631838e-06
847,mid-range,6.555543395631838e-06
848,comp,6.555543395631838e-06
849,korean-style,6.555543395631838e-06
850,lacked,6.555543395631838e-06
851,priciest,6.555543395631838e-06
852,to-the-point,6.555543395631838e-06
853,american-chinese,6.555543395631838e-06
854,overworked,6.555543395631838e-06
855,disastrous,6.555543395631838e-06
856,graceful,6.555543395631838e-06
857,eh,6.555543395631838e-06
858,greyish,6.555543395631838e-06
859,crucial,6.555543395631838e-06
860,deceitful,6.555543395631838e-06
861,louisiana,6.555543395631838e-06
862,$100,6.555543395631838e-06
863,cosmopolitan,6.555543395631838e-06
864,boggling,6.555543395631838e-06
865,spiral,6.555543395631838e-06
866,out-of-pocket,6.555543395631838e-06
867,designed,6.555543395631838e-06
868,velvet,6.555543395631838e-06
869,cubano,6.555543395631838e-06
870,43rd,6.555543395631838e-06
871,dilapidated,6.555543395631838e-06
872,over-sauced,6.555543395631838e-06
873,recyclable,6.555543395631838e-06
874,sofa/bed,6.555543395631838e-06
875,nitpicky,6.555543395631838e-06
876,compulsive,6.555543395631838e-06
877,drop-off,6.555543395631838e-06
878,solitary,6.555543395631838e-06
879,update-called,6.555543395631838e-06
880,brusque,6.555543395631838e-06
881,oppressive,6.555543395631838e-06
882,unresponsive,6.555543395631838e-06
883,meatiest,6.555543395631838e-06
884,flustered,6.555543395631838e-06
885,unseen,6.555543395631838e-06
886,funnier,6.555543395631838e-06
887,overcooked,6.555543395631838e-06
888,gargantuan,6.555543395631838e-06
889,ubiquitous,6.555543395631838e-06
890,over-easy,6.555543395631838e-06
891,stoic,6.555543395631838e-06
892,farthest,6.555543395631838e-06
893,sparkling,6.555543395631838e-06
894,one-time,6.555543395631838e-06
895,uninterested,6.555543395631838e-06
896,unwarranted,6.555543395631838e-06
897,ick,6.555543395631838e-06
898,thinnest,6.555543395631838e-06
899,repetitive,6.555543395631838e-06
900,underdone,6.555543395631838e-06
901,tar,6.555543395631838e-06
902,middle-aged,6.555543395631838e-06
903,rediculous,6.555543395631838e-06
904,to-go,6.555543395631838e-06
905,refurbished,6.555543395631838e-06
906,picturesque,6.555543395631838e-06
907,jetted,6.555543395631838e-06
908,in-house,6.555543395631838e-06
909,gloomy,6.555543395631838e-06
910,uninteresting,6.555543395631838e-06
911,uninformed,6.555543395631838e-06
912,fresh-made,6.555543395631838e-06
913,neverending,6.555543395631838e-06
914,costlier,6.555543395631838e-06
915,dank,6.555543395631838e-06
916,persnickety,6.555543395631838e-06
917,please,6.555543395631838e-06
918,alcohol-free,6.555543395631838e-06
919,wealthy,6.555543395631838e-06
920,branded,6.555543395631838e-06
921,diabetic,6.555543395631838e-06
922,furnished,6.555543395631838e-06
923,unscrupulous,6.555543395631838e-06
924,tho,6.555543395631838e-06
925,sporty,6.555543395631838e-06
926,paper-thin,6.555543395631838e-06
927,simplistic,6.555543395631838e-06
928,soft-shell,6.555543395631838e-06
929,hearted,6.555543395631838e-06
930,crude,6.555543395631838e-06
931,tempura,6.555543395631838e-06
932,thrilling,6.555543395631838e-06
933,present,6.252551238549644e-06
934,individual,5.934362623620647e-06
935,furious,5.904569129889369e-06
936,ceramic,5.904569129889369e-06
937,northern,5.904569129889369e-06
938,brave,5.904569129889369e-06
939,equivalent,5.904569129889369e-06
940,unfamiliar,5.904569129889369e-06
941,glorious,5.904569129889369e-06
942,energetic,5.904569129889369e-06
943,fewer,5.904569129889369e-06
944,greek,5.871356611536317e-06
945,handmade,5.783951519165921e-06
946,artificial,5.783951519165921e-06
947,retro,5.783951519165921e-06
948,lame,5.783951519165921e-06
949,seasoned,5.783951519165921e-06
950,mine,5.783951519165921e-06
951,damn,5.589313200675305e-06
952,mongolian,5.589313200675305e-06
953,complimentary,5.540244344744317e-06
954,1st,5.45999948936665e-06
955,tall,5.273396787811809e-06
956,vast,5.02202445578249e-06
957,fond,5.02202445578249e-06
958,stuffy,4.968258703028817e-06
959,conscious,4.968258703028817e-06
960,unknown,4.968258703028817e-06
961,inappropriate,4.968258703028817e-06
962,lengthy,4.968258703028817e-06
963,roomy,4.968258703028817e-06
964,arrogant,4.968258703028817e-06
965,unhelpful,4.968258703028817e-06
966,outer,4.968258703028817e-06
967,3rd,4.9453021863505395e-06
968,exact,4.87243373310527e-06
969,twice,4.753913980288261e-06
970,favorable,4.753913980288261e-06
971,unwanted,4.753913980288261e-06
972,requested,4.753913980288261e-06
973,unwelcoming,4.753913980288261e-06
974,mahogany,4.753913980288261e-06
975,chargrilled,4.753913980288261e-06
976,cluttered,4.753913980288261e-06
977,bothersome,4.753913980288261e-06
978,jerky,4.753913980288261e-06
979,continuous,4.753913980288261e-06
980,dusty,4.753913980288261e-06
981,reflective,4.753913980288261e-06
982,redeeming,4.753913980288261e-06
983,ooey,4.753913980288261e-06
984,phoenix,4.753913980288261e-06
985,finished,4.753913980288261e-06
986,old-fashioned,4.753913980288261e-06
987,complacent,4.753913980288261e-06
988,sit-down,4.753913980288261e-06
989,11th,4.753913980288261e-06
990,letdown,4.753913980288261e-06
991,oozy,4.753913980288261e-06
992,informed,4.753913980288261e-06
993,reddish,4.753913980288261e-06
994,stubborn,4.753913980288261e-06
995,powerful,4.753913980288261e-06
996,gastric,4.753913980288261e-06
997,hard-pressed,4.753913980288261e-06
998,improper,4.753913980288261e-06
999,fish,4.753913980288261e-06
1000,salsa,4.753913980288261e-06
1001,managerial,4.753913980288261e-06
1002,satisfying,4.753913980288261e-06
1003,precooked,4.753913980288261e-06
1004,mid-level,4.753913980288261e-06
1005,robotic,4.753913980288261e-06
1006,rust,4.753913980288261e-06
1007,handicapped,4.753913980288261e-06
1008,imaginative,4.753913980288261e-06
1009,undivided,4.753913980288261e-06
1010,emotionless,4.753913980288261e-06
1011,hurt,4.753913980288261e-06
1012,tense,4.753913980288261e-06
1013,cross-legged,4.753913980288261e-06
1014,rolling,4.753913980288261e-06
1015,just,4.753913980288261e-06
1016,theirs,4.753913980288261e-06
1017,varied,4.753913980288261e-06
1018,rolled,4.753913980288261e-06
1019,disgruntled,4.753913980288261e-06
1020,mechanical,4.753913980288261e-06
1021,abrasive,4.753913980288261e-06
1022,chilled,4.753913980288261e-06
1023,irate,4.753913980288261e-06
1024,arbitrary,4.753913980288261e-06
1025,hk-style,4.753913980288261e-06
1026,quieter,4.753913980288261e-06
1027,pompous,4.753913980288261e-06
1028,minuscule,4.753913980288261e-06
1029,6pm,4.753913980288261e-06
1030,aloof,4.753913980288261e-06
1031,bottomless,4.753913980288261e-06
1032,octopus,4.753913980288261e-06
1033,inaccurate,4.753913980288261e-06
1034,amusing,4.753913980288261e-06
1035,piano,4.753913980288261e-06
1036,urinary,4.753913980288261e-06
1037,tepid,4.753913980288261e-06
1038,mainstream,4.753913980288261e-06
1039,verde,4.753913980288261e-06
1040,hazy,4.753913980288261e-06
1041,yeasty,4.753913980288261e-06
1042,antique,4.753913980288261e-06
1043,likable,4.753913980288261e-06
1044,meat-based,4.753913980288261e-06
1045,oral,4.753913980288261e-06
1046,fluorescent,4.753913980288261e-06
1047,invasive,4.753913980288261e-06
1048,tedious,4.753913980288261e-06
1049,plum,4.753913980288261e-06
1050,major,4.7487808669237115e-06
1051,indian,4.7487808669237115e-06
1052,minimal,4.694130205677919e-06
1053,nasty,4.688147014558493e-06
1054,pretty,4.684672666780872e-06
1055,convenient,4.684672666780872e-06
1056,certain,4.591745294343824e-06
1057,edible,4.319434761702921e-06
1058,weekly,4.319434761702921e-06
1059,enthusiastic,4.301303281763986e-06
1060,obnoxious,4.301303281763986e-06
1061,culinary,4.301303281763986e-06
1062,complete,4.196233141119352e-06
1063,typical,4.178609857009491e-06
1064,asleep,4.121262894593682e-06
1065,detailed,4.121262894593682e-06
1066,chunky,4.121262894593682e-06
1067,faulty,4.121262894593682e-06
1068,reputable,4.121262894593682e-06
1069,synthetic,4.121262894593682e-06
1070,16th,4.121262894593682e-06
1071,usual,3.9695530543169456e-06
1072,apologetic,3.9562417490804275e-06
1073,double,3.901285158689158e-06
1074,clear,3.8582050093299986e-06
1075,careful,3.7256594795497445e-06
1076,weak,3.710716565482965e-06
1077,toasted,3.6175588154916625e-06
1078,poorer,3.4756375672710724e-06
1079,veterinary,3.4756375672710724e-06
1080,underhanded,3.4756375672710724e-06
1081,robust,3.4756375672710724e-06
1082,aback,3.4756375672710724e-06
1083,brother-in-law,3.4756375672710724e-06
1084,hourly,3.4756375672710724e-06
1085,inevitable,3.4756375672710724e-06
1086,low-carb,3.4756375672710724e-06
1087,ex,3.4756375672710724e-06
1088,dang,3.4756375672710724e-06
1089,unclear,3.4756375672710724e-06
1090,uninitiated,3.4756375672710724e-06
1091,naked,3.4756375672710724e-06
1092,tighter,3.4756375672710724e-06
1093,insensitive,3.4756375672710724e-06
1094,under-seasoned,3.4756375672710724e-06
1095,tranquil,3.4756375672710724e-06
1096,marginal,3.4756375672710724e-06
1097,snobby,3.4756375672710724e-06
1098,nominal,3.4756375672710724e-06
1099,touristy,3.4756375672710724e-06
1100,youngest,3.4756375672710724e-06
1101,lonely,3.4756375672710724e-06
1102,constructive,3.4756375672710724e-06
1103,overcrowded,3.4756375672710724e-06
1104,forward,3.4756375672710724e-06
1105,30th,3.4756375672710724e-06
1106,probable,3.4756375672710724e-06
1107,unfresh,3.4756375672710724e-06
1108,po,3.4756375672710724e-06
1109,rectangular,3.4756375672710724e-06
1110,selective,3.4756375672710724e-06
1111,wavy,3.4756375672710724e-06
1112,impersonal,3.4756375672710724e-06
1113,abundant,3.4756375672710724e-06
1114,stunning,3.4756375672710724e-06
1115,prospective,3.4756375672710724e-06
1116,4-star,3.4756375672710724e-06
1117,caucasian,3.4756375672710724e-06
1118,9th,3.4756375672710724e-06
1119,sumo,3.4756375672710724e-06
1120,quickest,3.4756375672710724e-06
1121,darker,3.4756375672710724e-06
1122,distinctive,3.4756375672710724e-06
1123,serviceable,3.4756375672710724e-06
1124,abrupt,3.4756375672710724e-06
1125,valiant,3.4756375672710724e-06
1126,underneath,3.4756375672710724e-06
1127,appalling,3.4756375672710724e-06
1128,untouched,3.4756375672710724e-06
1129,carbonated,3.4756375672710724e-06
1130,couple,3.4756375672710724e-06
1131,fixed,3.4756375672710724e-06
1132,technical,3.4756375672710724e-06
1133,consistant,3.4756375672710724e-06
1134,foremost,3.4756375672710724e-06
1135,hangry,3.4756375672710724e-06
1136,subsequent,3.4756375672710724e-06
1137,noteworthy,3.4756375672710724e-06
1138,electric,3.348016303854993e-06
1139,relative,3.348016303854993e-06
1140,equal,3.348016303854993e-06
1141,longest,3.348016303854993e-06
1142,17th,3.348016303854993e-06
1143,outdated,3.348016303854993e-06
1144,military,3.348016303854993e-06
1145,unfriendly,3.1182328050054138e-06
1146,greatest,3.1182328050054138e-06
1147,smart,3.1182328050054138e-06
1148,due,3.0016689674827437e-06
1149,fourth,2.9671813118103236e-06
1150,shitty,2.9671813118103236e-06
1151,cheapest,2.729999744683325e-06
1152,slight,2.729999744683325e-06
1153,breaded,2.6366983939059044e-06
1154,chatty,2.6366983939059044e-06
1155,luxury,2.6366983939059044e-06
1156,dismal,2.4841293515144085e-06
1157,inefficient,2.4841293515144085e-06
1158,mocha,2.4841293515144085e-06
1159,yucky,2.4841293515144085e-06
1160,petty,2.4841293515144085e-06
1161,doable,2.4841293515144085e-06
1162,drier,2.4841293515144085e-06
1163,brighter,2.4841293515144085e-06
1164,cardboard,2.4841293515144085e-06
1165,seared,2.4841293515144085e-06
1166,hole-in-the-wall,2.4841293515144085e-06
1167,comprehensive,2.4841293515144085e-06
1168,seamless,2.4841293515144085e-06
1169,bald,2.4841293515144085e-06
1170,fall-off-the-bone,2.4841293515144085e-06
1171,cordial,2.4841293515144085e-06
1172,unsatisfactory,2.4841293515144085e-06
1173,deplorable,2.4841293515144085e-06
1174,peppery,2.4841293515144085e-06
1175,miniature,2.4841293515144085e-06
1176,mobile,2.4841293515144085e-06
1177,copious,2.4841293515144085e-06
1178,trivial,2.4841293515144085e-06
1179,rambunctious,2.4841293515144085e-06
1180,anti,2.4841293515144085e-06
1181,americanized,2.4841293515144085e-06
1182,lenient,2.4841293515144085e-06
1183,olive,2.4841293515144085e-06
1184,13th,2.4841293515144085e-06
1185,upcoming,2.4841293515144085e-06
1186,logical,2.4841293515144085e-06
1187,apathetic,2.4841293515144085e-06
1188,holistic,2.4841293515144085e-06
1189,regional,2.4841293515144085e-06
1190,abusive,2.4841293515144085e-06
1191,unimpressive,2.4841293515144085e-06
1192,carefree,2.4841293515144085e-06
1193,vulnerable,2.4841293515144085e-06
1194,half-full,2.4841293515144085e-06
1195,frustrating,2.4841293515144085e-06
1196,squeaky,2.4841293515144085e-06
1197,ongoing,2.4841293515144085e-06
1198,recognizable,2.4841293515144085e-06
1199,inexperienced,2.4841293515144085e-06
1200,cramped,2.3743904334618557e-06
1201,noisy,2.3743904334618557e-06
1202,assorted,2.3470651028389596e-06
1203,canadian,2.3470651028389596e-06
1204,straight,2.1472111580407922e-06
1205,desperate,2.1472111580407922e-06
1206,gorgeous,2.0720162556261086e-06
1207,curly,1.9786586945515418e-06
1208,friendlier,1.9781208745402138e-06
1209,effective,1.9781208745402138e-06
1210,portuguese,1.9781208745402138e-06
1211,underground,1.9781208745402138e-06
1212,metal,1.9781208745402138e-06
1213,sooner,1.9781208745402138e-06
1214,needless,1.9781208745402138e-06
1215,pure,1.7545189028577857e-06
1216,onolicious,1.6740081519274964e-06
1217,inner,1.6740081519274964e-06
1218,round,1.6740081519274964e-06
1219,mani/pedi,1.6740081519274964e-06
1220,internal,1.6740081519274964e-06
1221,finer,1.6740081519274964e-06
1222,dimensional,1.6740081519274964e-06
1223,discounted,1.6740081519274964e-06
1224,cranky,1.6740081519274964e-06
1225,posh,1.6740081519274964e-06
1226,smokin,1.6740081519274964e-06
1227,approachable,1.6740081519274964e-06
1228,drab,1.6740081519274964e-06
1229,fifth,1.6740081519274964e-06
1230,calamari,1.6740081519274964e-06
1231,iffy,1.6740081519274964e-06
1232,mighty,1.6740081519274964e-06
1233,musical,1.6740081519274964e-06
1234,worthless,1.6740081519274964e-06
1235,utter,1.6740081519274964e-06
1236,unapologetic,1.6740081519274964e-06
1237,darn,1.6740081519274964e-06
1238,cautious,1.6740081519274964e-06
1239,jumbo,1.6740081519274964e-06
1240,urban,1.6740081519274964e-06
1241,bi,1.6740081519274964e-06
1242,sassy,1.6740081519274964e-06
1243,seperate,1.6740081519274964e-06
1244,desirable,1.6740081519274964e-06
1245,snotty,1.6740081519274964e-06
1246,diligent,1.6740081519274964e-06
1247,icy,1.6740081519274964e-06
1248,infamous,1.6740081519274964e-06
1249,saltier,1.6740081519274964e-06
1250,bready,1.6740081519274964e-06
1251,20th,1.6740081519274964e-06
1252,sautéed,1.6740081519274964e-06
1253,default,1.6740081519274964e-06
1254,meaty,1.5829269556412295e-06
1255,stupid,1.4300672585083114e-06
1256,complementary,1.3649998723416624e-06
1257,packed,1.3649998723416624e-06
1258,direct,1.3649998723416624e-06
1259,legal,1.3649998723416624e-06
1260,horrid,1.3649998723416624e-06
1261,ethnic,1.3649998723416624e-06
1262,past,1.3556380946716888e-06
1263,lebanese,1.1871952167309279e-06
1264,traditional,1.1038739626068776e-06
1265,mistaken,9.890604372701069e-07
1266,alike,9.890604372701069e-07
1267,ish,9.890604372701069e-07
1268,senior,9.890604372701069e-07
1269,hello,9.890604372701069e-07
1270,colourful,9.890604372701069e-07
1271,self-serve,9.890604372701069e-07
1272,emotional,9.890604372701069e-07
1273,sarcastic,9.890604372701069e-07
1274,stronger,9.890604372701069e-07
1275,passionate,9.890604372701069e-07
1276,valuable,9.890604372701069e-07
1277,milky,9.890604372701069e-07
1278,promising,9.890604372701069e-07
1279,innovative,9.890604372701069e-07
1280,silent,9.890604372701069e-07
1281,faithful,9.890604372701069e-07
1282,teeny,9.890604372701069e-07
1283,unavailable,9.890604372701069e-07
1284,midwestern,9.890604372701069e-07
1285,mysterious,9.890604372701069e-07
1286,margarita,9.890604372701069e-07
1287,yay,9.890604372701069e-07
1288,unbelievable,8.946961884159732e-07
1289,blue,8.766658766003816e-07
1290,primary,7.914634778206148e-07
1291,questionable,7.914634778206148e-07
1292,numerous,7.581265462703762e-07
1293,thai,7.438465223520986e-07
1294,general,7.32152805479353e-07
1295,dangerous,6.430341682216694e-07
1296,skimpy,6.430341682216694e-07
1297,particular,6.010917590364542e-07
1298,hot,4.342050306377654e-07
1299,home-made,3.957317389103074e-07
1300,unfair,3.957317389103074e-07
1301,customizable,3.957317389103074e-07
1302,wacky,3.957317389103074e-07
1303,chemical,3.957317389103074e-07
1304,official,3.957317389103074e-07
1305,impatient,3.957317389103074e-07
1306,conservative,3.957317389103074e-07
1307,akin,3.957317389103074e-07
1308,hopeful,3.957317389103074e-07
1309,promotional,3.957317389103074e-07
1310,unbearable,3.957317389103074e-07
1311,hospital,3.957317389103074e-07
1312,hipster,3.957317389103074e-07
1313,notable,3.957317389103074e-07
1314,mini,3.957317389103074e-07
1315,visual,3.957317389103074e-07
1316,proactive,3.957317389103074e-07
1317,useful,3.957317389103074e-07
1318,ultra,3.957317389103074e-07
1319,staple,3.957317389103074e-07
1320,protective,3.957317389103074e-07
1321,overdue,3.957317389103074e-07
1322,colonic,3.957317389103074e-07
1323,humid,3.957317389103074e-07
1324,quirky,3.957317389103074e-07
1325,key,3.719232611760493e-07
1326,necessary,3.719232611760493e-07
1327,rental,3.719232611760493e-07
1328,pulled,2.5270884875679206e-07
1329,talented,2.5270884875679206e-07
1330,tad,2.5270884875679206e-07
1331,busier,2.5270884875679206e-07
1332,very,2.4043670361458763e-07
1333,male,1.2021835180729382e-07
1334,skeptical,-9.791113946230264e-09
1335,smoked,-9.791113946230264e-09
1336,buttery,-9.791113946230264e-09
1337,independent,-1.2762126341608088e-07
1338,bloody,-1.2762126341608088e-07
1339,elderly,-1.2762126341608088e-07
1340,nearest,-1.2762126341608088e-07
1341,snarky,-1.2762126341608088e-07
1342,damp,-1.2762126341608088e-07
1343,drunken,-1.2762126341608088e-07
1344,tropical,-1.2762126341608088e-07
1345,interior,-1.2762126341608088e-07
1346,valid,-1.2762126341608088e-07
1347,deceptive,-1.2762126341608088e-07
1348,sheer,-1.2762126341608088e-07
1349,slim,-1.2762126341608088e-07
1350,cuban,-1.2762126341608088e-07
1351,citrus,-1.2762126341608088e-07
1352,sharp,-1.2762126341608088e-07
1353,adjacent,-1.2762126341608088e-07
1354,priceless,-1.2762126341608088e-07
1355,absurd,-1.2762126341608088e-07
1356,creole,-1.2762126341608088e-07
1357,themed,-1.2762126341608088e-07
1358,modest,-1.2762126341608088e-07
1359,ayce,-1.2762126341608088e-07
1360,crusted,-1.2762126341608088e-07
1361,crowded,-1.2762126341608088e-07
1362,indifferent,-1.2762126341608088e-07
1363,tacky,-2.5524252683216175e-07
1364,upper,-2.5524252683216175e-07
1365,star,-2.5524252683216175e-07
1366,aside,-2.673917780299745e-07
1367,constant,-3.828637902482427e-07
1368,runny,-3.828637902482427e-07
1369,mid,-3.828637902482427e-07
1370,suppose,-3.828637902482427e-07
1371,private,-3.9568136194720187e-07
1372,hesitant,-5.104850536643235e-07
1373,dim,-5.104850536643235e-07
1374,heavier,-5.957764768463564e-07
1375,ionic,-5.957764768463564e-07
1376,smallish,-5.957764768463564e-07
1377,oldest,-5.957764768463564e-07
1378,unreasonable,-5.957764768463564e-07
1379,horrific,-5.957764768463564e-07
1380,circular,-5.957764768463564e-07
1381,brutal,-5.957764768463564e-07
1382,tasteful,-5.957764768463564e-07
1383,electronic,-5.957764768463564e-07
1384,confusing,-5.957764768463564e-07
1385,annual,-5.957764768463564e-07
1386,legendary,-5.957764768463564e-07
1387,callous,-5.957764768463564e-07
1388,hospitable,-5.957764768463564e-07
1389,elite,-5.957764768463564e-07
1390,sole,-5.957764768463564e-07
1391,hip,-5.957764768463564e-07
1392,bubbly,-5.957764768463564e-07
1393,prompt,-6.518112706797043e-07
1394,highest,-7.357233095111656e-07
1395,pretentious,-7.357233095111656e-07
1396,warmer,-7.357233095111656e-07
1397,countless,-7.357233095111656e-07
1398,massive,-7.657275804964854e-07
1399,premium,-8.676479272412407e-07
1400,gooey,-8.676479272412407e-07
1401,overwhelming,-8.676479272412407e-07
1402,decadent,-1.0192743810639242e-06
1403,anxious,-1.0192743810639242e-06
1404,above,-1.0192743810639242e-06
1405,inept,-1.0192743810639242e-06
1406,sweetest,-1.0192743810639242e-06
1407,apparent,-1.0192743810639242e-06
1408,sophisticated,-1.0192743810639242e-06
1409,contemporary,-1.0192743810639242e-06
1410,sore,-1.0192743810639242e-06
1411,5-star,-1.0192743810639242e-06
1412,exemplary,-1.0192743810639242e-06
1413,german,-1.0192743810639242e-06
1414,embarrassed,-1.1915529536927127e-06
1415,immediate,-1.1915529536927127e-06
1416,unsure,-1.1915529536927127e-06
1417,repeat,-1.1915529536927127e-06
1418,seaweed,-1.1915529536927127e-06
1419,ill,-1.1915529536927127e-06
1420,nicer,-1.254919088862064e-06
1421,normal,-1.3036225413594086e-06
1422,beloved,-1.3354185397868796e-06
1423,unusual,-1.3354185397868796e-06
1424,worthwhile,-1.4058976764332686e-06
1425,lowest,-1.4058976764332686e-06
1426,dependable,-1.4058976764332686e-06
1427,busiest,-1.4058976764332686e-06
1428,handy,-1.4058976764332686e-06
1429,greater,-1.4058976764332686e-06
1430,shabby,-1.4058976764332686e-06
1431,financial,-1.4058976764332686e-06
1432,special,-1.497698515815349e-06
1433,chic,-1.625137956146941e-06
1434,iced,-1.625137956146941e-06
1435,human,-1.625137956146941e-06
1436,speedy,-1.625137956146941e-06
1437,gluten-free,-1.625137956146941e-06
1438,pricy,-1.625137956146941e-06
1439,competent,-1.625137956146941e-06
1440,useless,-1.761556631407813e-06
1441,fresher,-1.761556631407813e-06
1442,exquisite,-1.761556631407813e-06
1443,steady,-1.761556631407813e-06
1444,salami,-1.761556631407813e-06
1445,suitable,-1.761556631407813e-06
1446,preferred,-1.761556631407813e-06
1447,malaysian,-1.761556631407813e-06
1448,precious,-1.761556631407813e-06
1449,public,-1.7873294305390694e-06
1450,pink,-1.7873294305390694e-06
1451,southern,-1.8654140201445762e-06
1452,gigantic,-2.0385487621278483e-06
1453,thinner,-2.0385487621278483e-06
1454,newer,-2.0385487621278483e-06
1455,pricier,-2.0385487621278483e-06
1456,facial,-2.0385487621278483e-06
1457,horrendous,-2.0385487621278483e-06
1458,shorter,-2.0908453910906583e-06
1459,needed,-2.0908453910906583e-06
1460,standout,-2.0908453910906583e-06
1461,fruity,-2.0908453910906583e-06
1462,distinct,-2.0908453910906583e-06
1463,embarrassing,-2.0908453910906583e-06
1464,brief,-2.0908453910906583e-06
1465,formal,-2.0908453910906583e-06
1466,wild,-2.0908453910906583e-06
1467,specific,-2.124012503104224e-06
1468,surprising,-2.224420870520967e-06
1469,current,-2.340286664845743e-06
1470,cheesy,-2.340286664845743e-06
1471,unhappy,-2.3831059073854254e-06
1472,shiny,-2.397405892189934e-06
1473,grey,-2.397405892189934e-06
1474,floral,-2.397405892189934e-06
1475,skinny,-2.397405892189934e-06
1476,homey,-2.397405892189934e-06
1477,tight,-2.530042384870969e-06
1478,44th,-2.6841740894504576e-06
1479,considerate,-2.6841740894504576e-06
1480,brilliant,-2.6841740894504576e-06
1481,illegal,-2.6841740894504576e-06
1482,tastier,-2.6841740894504576e-06
1483,ultimate,-2.6841740894504576e-06
1484,halal,-2.6841740894504576e-06
1485,adventurous,-2.811795352866537e-06
1486,hush,-2.8219790562200127e-06
1487,balanced,-2.953551403982369e-06
1488,hefty,-2.953551403982369e-06
1489,collard,-2.953551403982369e-06
1490,delicate,-2.953551403982369e-06
1491,raw,-2.953551403982369e-06
1492,east,-2.978882384231782e-06
1493,mashed,-3.0578231431917725e-06
1494,further,-3.126577907026606e-06
1495,obvious,-3.126577907026606e-06
1496,lively,-3.174569385206042e-06
1497,kinda,-3.174569385206042e-06
1498,welcoming,-3.207527091776846e-06
1499,largest,-3.207527091776846e-06
1500,responsible,-3.207527091776846e-06
1501,sweeter,-3.207527091776846e-06
1502,worthy,-3.207527091776846e-06
1503,unsafe,-3.207527091776846e-06
1504,instant,-3.4477674831163477e-06
1505,industrial,-3.4477674831163477e-06
1506,potential,-3.4477674831163477e-06
1507,scary,-3.4477674831163477e-06
1508,guilty,-3.4477674831163477e-06
1509,cleanest,-3.4477674831163477e-06
1510,stressful,-3.4477674831163477e-06
1511,dumb,-3.4477674831163477e-06
1512,funny,-3.507844475418743e-06
1513,fishy,-3.523113262815626e-06
1514,all-you-can-eat,-3.523113262815626e-06
1515,red,-3.573395375650251e-06
1516,central,-3.6756823052071215e-06
1517,gracious,-3.6756823052071215e-06
1518,unlimited,-3.6756823052071215e-06
1519,eclectic,-3.6756823052071215e-06
1520,ideal,-3.8421725745112344e-06
1521,upbeat,-3.858501357519317e-06
1522,representative,-3.858501357519317e-06
1523,sanitary,-3.858501357519317e-06
1524,confident,-3.858501357519317e-06
1525,bold,-3.8924748064342356e-06
1526,fave,-3.8924748064342356e-06
1527,responsive,-3.8924748064342356e-06
1528,harder,-3.8924748064342356e-06
1529,exotic,-3.8924748064342356e-06
1530,heavy,-3.944553748650432e-06
1531,daily,-4.01533317827417e-06
1532,limited,-4.077097524255697e-06
1533,russian,-4.099180209424689e-06
1534,competitive,-4.099180209424689e-06
1535,recent,-4.1438946067660375e-06
1536,grand,-4.217693029299806e-06
1537,philly,-4.296695609418414e-06
1538,tangy,-4.296695609418414e-06
1539,racist,-4.296695609418414e-06
1540,fortunate,-4.296695609418414e-06
1541,loud,-4.4057804988300936e-06
1542,spiced,-4.4858035047940336e-06
1543,proud,-4.4858035047940336e-06
1544,scrumptious,-4.4858035047940336e-06
1545,doughy,-4.493537857211741e-06
1546,broken,-4.493537857211741e-06
1547,golden,-4.493537857211741e-06
1548,entertaining,-4.58292394703178e-06
1549,shady,-4.58292394703178e-06
1550,extended,-4.58292394703178e-06
1551,sensitive,-4.58292394703178e-06
